tokens,act_ind,act_inds,obj_inds,state_with_label
"['Keep', 'the', 'book', 'firmly', 'closed', 'and', 'use', 'your', 'soft', 'cloth', 'or', 'toothbrush', 'to', 'gently', 'brush', 'the', 'edges', 'of', 'the', 'pages', 'Start', 'at', 'the', 'top', 'or', 'head', 'and', 'wipe', 'away', 'from', 'the', 'spine']",20,"[20, 27]","[[23], [25]]","[[-0.24154    -0.1409      0.27833    ...  0.16778938 20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.98258227 19.
   1.        ]
 [-0.19744     0.44830999  0.13688999 ... -0.32163367 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Keep', 'the', 'book', 'firmly', 'closed', 'and', 'use', 'your', 'soft', 'cloth', 'or', 'toothbrush', 'to', 'gently', 'brush', 'the', 'edges', 'of', 'the', 'pages', 'Start', 'at', 'the', 'top', 'or', 'head', 'and', 'wipe', 'away', 'from', 'the', 'spine']",27,"[20, 27]","[[31], []]","[[-0.24154    -0.1409      0.27833    ...  0.16778938 27.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.98258227 26.
   1.        ]
 [-0.19744     0.44830999  0.13688999 ... -0.32163367 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Continue', 'with', 'the', 'fore-edge', 'or', 'the', 'edge', 'opposite', 'the', 'spine', 'and', 'the', 'tail', 'or', 'bottom', 'of', 'the', 'book', 'Use', 'extreme', 'caution', 'with', 'any', 'tears', 'or', 'damaged', 'edges']",18,[18],"[[20], []]","[[-0.32731     0.033896   -0.67982    ... -0.03903981 18.
   1.        ]
 [-0.43608001  0.39104     0.51656997 ... -0.25043482 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.42692235 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'extreme', 'caution', 'with', 'any', 'tears', 'or', 'damaged', 'edges', 'Use', 'the', 'soft', 'brush', 'to', 'very', 'gently', 'address', 'these', 'spots']",9,"[9, 16]","[[12], []]","[[-0.36531001  0.31784999 -0.32047001 ... -0.1063385   9.
   1.        ]
 [-0.4253     -0.10903     0.44069001 ... -0.71083373  8.
   1.        ]
 [-0.30320999 -0.77162999  0.28080001 ... -1.02520061  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'extreme', 'caution', 'with', 'any', 'tears', 'or', 'damaged', 'edges', 'Use', 'the', 'soft', 'brush', 'to', 'very', 'gently', 'address', 'these', 'spots']",16,"[9, 16]","[[18], []]","[[-0.36531001  0.31784999 -0.32047001 ... -0.1063385  16.
   1.        ]
 [-0.4253     -0.10903     0.44069001 ... -0.71083373 15.
   1.        ]
 [-0.30320999 -0.77162999  0.28080001 ... -1.02520061 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'the', 'soft', 'brush', 'to', 'very', 'gently', 'address', 'these', 'spots', 'Brush', 'the', 'spine', 'and', 'outer', 'boards', 'of', 'the', 'book']",10,[10],"[[12, 15, 18], []]","[[-0.36531001  0.31784999 -0.32047001 ... -0.37232223 10.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.41647249  9.
   1.        ]
 [-0.65891999  0.78152001 -0.11128    ... -0.61812103  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Brush', 'the', 'spine', 'and', 'outer', 'boards', 'of', 'the', 'book', 'Wipe', 'the', 'spine', 'with', 'your', 'cloth', 'or', 'brush', 'moving', 'in', 'one', 'direction', 'only']",9,[9],"[[11], []]","[[-0.93296999  0.36561999 -0.75376999 ...  0.0861121   9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.27936724  8.
   1.        ]
 [-0.57730001 -0.048476    0.31992999 ... -0.80197048  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Wipe', 'the', 'spine', 'with', 'your', 'cloth', 'or', 'brush', 'moving', 'in', 'one', 'direction', 'only', 'In', 'order', 'to', 'protect', 'the', 'boards', 'mentally', 'divide', 'the', 'front', 'and', 'back', 'cover', 'into', 'halves', 'and', 'wipe', 'from', 'that', 'center', 'rather', 'than', 'from', 'one', 'end', 'to', 'the', 'other']",16,"[16, 20, 29]","[[18], []]","[[-0.50484002  0.38681999 -0.052326   ... -0.12887058 16.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.12537582 15.
   1.        ]
 [-0.57730001 -0.048476    0.31992999 ... -0.06517602 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Wipe', 'the', 'spine', 'with', 'your', 'cloth', 'or', 'brush', 'moving', 'in', 'one', 'direction', 'only', 'In', 'order', 'to', 'protect', 'the', 'boards', 'mentally', 'divide', 'the', 'front', 'and', 'back', 'cover', 'into', 'halves', 'and', 'wipe', 'from', 'that', 'center', 'rather', 'than', 'from', 'one', 'end', 'to', 'the', 'other']",20,"[16, 20, 29]","[[22, 24, 25], []]","[[-0.50484002  0.38681999 -0.052326   ... -0.12887058 20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.12537582 19.
   1.        ]
 [-0.57730001 -0.048476    0.31992999 ... -0.06517602 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Wipe', 'the', 'spine', 'with', 'your', 'cloth', 'or', 'brush', 'moving', 'in', 'one', 'direction', 'only', 'In', 'order', 'to', 'protect', 'the', 'boards', 'mentally', 'divide', 'the', 'front', 'and', 'back', 'cover', 'into', 'halves', 'and', 'wipe', 'from', 'that', 'center', 'rather', 'than', 'from', 'one', 'end', 'to', 'the', 'other']",29,"[16, 20, 29]","[[22, 24, 25], []]","[[-0.50484002  0.38681999 -0.052326   ... -0.12887058 29.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.12537582 28.
   1.        ]
 [-0.57730001 -0.048476    0.31992999 ... -0.06517602 27.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'order', 'to', 'protect', 'the', 'boards', 'mentally', 'divide', 'the', 'front', 'and', 'back', 'cover', 'into', 'halves', 'and', 'wipe', 'from', 'that', 'center', 'rather', 'than', 'from', 'one', 'end', 'to', 'the', 'other', 'If', 'the', 'spine', 'has', 'raised', 'horizontal', 'bands', 'wipe', 'across', 'rather', 'than', 'up', 'and', 'over', 'the', 'bumps']",35,[35],"[[30], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -3.54944199e-01
   3.50000000e+01  1.00000000e+00]
 [-3.40569988e-02 -4.31309998e-01 -1.97160006e-01 ... -3.68939251e-01
   3.40000000e+01  1.00000000e+00]
 [-1.89700007e-01  5.00239991e-02  1.90840006e-01 ... -5.02235889e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Be', 'careful', 'of', 'any', 'damaged', 'edges', 'leather', 'corners', 'or', 'decoration', 'Avoid', 'snagging', 'the', 'brush', 'or', 'cloth', 'on', 'these', 'elements']",10,[10],"[[11, 13], [15]]","[[-0.46952999  0.38431999  0.54833001 ... -0.1345678  10.
   1.        ]
 [-0.59720999 -0.33996001 -0.19941001 ... -0.65847492  9.
   1.        ]
 [-0.1529     -0.24279     0.89837003 ... -0.71304268  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Avoid', 'snagging', 'the', 'brush', 'or', 'cloth', 'on', 'these', 'elements', 'Use', 'your', 'vacuum', 'for', 'heavy', 'dust', 'or', 'mold', 'on', 'the', 'outside', 'of', 'the', 'book']",9,[9],"[[11], []]","[[-0.49675    -0.47339001  0.25501999 ...  0.1687391   9.
   1.        ]
 [ 0.073598   -0.41632     0.36757001 ...  0.53739446  8.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.39179894  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'your', 'vacuum', 'for', 'heavy', 'dust', 'or', 'mold', 'on', 'the', 'outside', 'of', 'the', 'book', 'Ensure', 'that', 'your', 'attachment', 'is', 'an', 'extremely', 'soft', 'brush', 'and', 'place', 'your', 'vacuum', 'on', 'the', 'lowest', 'possible', 'setting']",14,"[14, 24]","[[21, 22], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.1590645  14.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.26598921 13.
   1.        ]
 [-0.55334997  0.10759     0.24304    ... -0.05568329 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'your', 'vacuum', 'for', 'heavy', 'dust', 'or', 'mold', 'on', 'the', 'outside', 'of', 'the', 'book', 'Ensure', 'that', 'your', 'attachment', 'is', 'an', 'extremely', 'soft', 'brush', 'and', 'place', 'your', 'vacuum', 'on', 'the', 'lowest', 'possible', 'setting']",24,"[14, 24]","[[26], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.1590645  24.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.26598921 23.
   1.        ]
 [-0.55334997  0.10759     0.24304    ... -0.05568329 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Ensure', 'that', 'your', 'attachment', 'is', 'an', 'extremely', 'soft', 'brush', 'and', 'place', 'your', 'vacuum', 'on', 'the', 'lowest', 'possible', 'setting', 'Gently', 'and', 'carefully', 'vacuum', 'up', 'the', 'dirt', 'moving', 'in', 'only', 'one', 'direction']",21,[21],"[[24], []]","[[-4.85670000e-01 -1.64079994e-01  7.82440044e-03 ... -5.45664467e-02
   2.10000000e+01  1.00000000e+00]
 [-9.33369994e-02  1.90430000e-01  6.84570014e-01 ...  2.53785759e-01
   2.00000000e+01  1.00000000e+00]
 [-5.71839988e-01  4.63480018e-02  8.67320001e-01 ... -3.58146518e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Gently', 'and', 'carefully', 'vacuum', 'up', 'the', 'dirt', 'moving', 'in', 'only', 'one', 'direction', 'Start', 'with', 'the', 'head', 'move', 'to', 'the', 'fore-edge', 'then', 'the', 'tail', 'and', 'finally', 'finish', 'with', 'the', 'spine', 'and', 'outer', 'boards']",12,"[12, 16, 25]","[[15], []]","[[-1.34119999  0.59236997 -0.038667   ... -0.09233692 12.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.05655383 11.
   1.        ]
 [-1.08850002  0.32802001 -0.40827999 ... -0.44904855 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Gently', 'and', 'carefully', 'vacuum', 'up', 'the', 'dirt', 'moving', 'in', 'only', 'one', 'direction', 'Start', 'with', 'the', 'head', 'move', 'to', 'the', 'fore-edge', 'then', 'the', 'tail', 'and', 'finally', 'finish', 'with', 'the', 'spine', 'and', 'outer', 'boards']",16,"[12, 16, 25]","[[19], []]","[[-1.34119999  0.59236997 -0.038667   ... -0.09233692 16.
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.05655383 15.
   1.        ]
 [-1.08850002  0.32802001 -0.40827999 ... -0.44904855 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Gently', 'and', 'carefully', 'vacuum', 'up', 'the', 'dirt', 'moving', 'in', 'only', 'one', 'direction', 'Start', 'with', 'the', 'head', 'move', 'to', 'the', 'fore-edge', 'then', 'the', 'tail', 'and', 'finally', 'finish', 'with', 'the', 'spine', 'and', 'outer', 'boards']",25,"[12, 16, 25]","[[28, 30, 31], []]","[[-1.34119999e+00  5.92369974e-01 -3.86670008e-02 ... -9.23369154e-02
   2.50000000e+01  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  5.65538257e-02
   2.40000000e+01  1.00000000e+00]
 [-1.08850002e+00  3.28020006e-01 -4.08279985e-01 ... -4.49048549e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Start', 'with', 'the', 'head', 'move', 'to', 'the', 'fore-edge', 'then', 'the', 'tail', 'and', 'finally', 'finish', 'with', 'the', 'spine', 'and', 'outer', 'boards', 'For', 'damaged', 'books', 'place', 'some', 'cheesecloth', 'or', 'a', 'nylon', 'stocking', 'over', 'the', 'end', 'of', 'the', 'vacuum']",23,[23],"[[25], [28, 29]]","[[ 0.23336001  0.16042     0.050714   ... -0.66370809 23.
   1.        ]
 [-0.43608001  0.39104     0.51656997 ...  0.1702525  22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.53886998 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['For', 'damaged', 'books', 'place', 'some', 'cheesecloth', 'or', 'a', 'nylon', 'stocking', 'over', 'the', 'end', 'of', 'the', 'vacuum', 'Vacuum', 'up', 'the', 'dirt', 'on', 'the', 'medium', 'setting', 'without', 'touching', 'the', 'book', 'by', 'hovering', 'just', 'above', 'the', 'surface', 'of', 'the', 'book']",16,[16],"[[19], []]","[[-0.14401001  0.32554001  0.14257    ... -0.68665779 16.
   1.        ]
 [-0.35613     0.28312999 -0.30801001 ... -1.16987634 15.
   1.        ]
 [-0.031524    0.44023001 -0.34026    ... -0.34299481 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Vacuum', 'up', 'the', 'dirt', 'on', 'the', 'medium', 'setting', 'without', 'touching', 'the', 'book', 'by', 'hovering', 'just', 'above', 'the', 'surface', 'of', 'the', 'book', 'Clean', 'the', 'dust', 'jacket']",21,[21],"[[23, 24], []]","[[-0.55334997  0.10759     0.24304    ... -0.33652028 21.
   1.        ]
 [ 0.21469     0.43367001  0.33963999 ...  1.16350114 20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.41730464 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['While', 'they’re', 'attractive', 'they', 'often', 'get', 'dusty', 'and', 'may', 'also', 'tear', 'Use', 'your', 'soft', 'cloth', 'to', 'gently', 'brush', 'any', 'dust', 'or', 'dirt', 'off', 'the', 'jacket']",11,"[11, 17]","[[14], []]","[[ 0.094157    0.46456999  0.4535     ...  0.89706552 11.
   1.        ]
 [ 0.          0.          0.         ... -0.1236662  10.
   1.        ]
 [-0.15028     0.4822      0.035741   ... -0.0444226   9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['While', 'they’re', 'attractive', 'they', 'often', 'get', 'dusty', 'and', 'may', 'also', 'tear', 'Use', 'your', 'soft', 'cloth', 'to', 'gently', 'brush', 'any', 'dust', 'or', 'dirt', 'off', 'the', 'jacket']",17,"[11, 17]","[[19], [21]]","[[ 0.094157    0.46456999  0.4535     ...  0.89706552 17.
   1.        ]
 [ 0.          0.          0.         ... -0.1236662  16.
   1.        ]
 [-0.15028     0.4822      0.035741   ... -0.0444226  15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'your', 'soft', 'cloth', 'to', 'gently', 'brush', 'any', 'dust', 'or', 'dirt', 'off', 'the', 'jacket', 'Clean', 'the', 'pages']",14,[14],"[[16], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.06019951 14.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.12042522 13.
   1.        ]
 [-0.65891999  0.78152001 -0.11128    ... -0.12859274 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Clean', 'the', 'pages', 'Set', 'the', 'book', 'in', 'your', 'wedges', 'carefully', 'open', 'the', 'book', 'and', 'turn', 'the', 'pages']",3,"[3, 10, 14]","[[5], []]","[[-0.53900999  0.57195002  0.30012    ... -0.54425669  3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.67395782  2.
   1.        ]
 [-0.46392     0.59390002  0.11265    ... -0.71478271  1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Clean', 'the', 'pages', 'Set', 'the', 'book', 'in', 'your', 'wedges', 'carefully', 'open', 'the', 'book', 'and', 'turn', 'the', 'pages']",10,"[3, 10, 14]","[[12], []]","[[-0.53900999  0.57195002  0.30012    ... -0.54425669 10.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.67395782  9.
   1.        ]
 [-0.46392     0.59390002  0.11265    ... -0.71478271  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Clean', 'the', 'pages', 'Set', 'the', 'book', 'in', 'your', 'wedges', 'carefully', 'open', 'the', 'book', 'and', 'turn', 'the', 'pages']",14,"[3, 10, 14]","[[16], []]","[[-0.53900999  0.57195002  0.30012    ... -0.54425669 14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.67395782 13.
   1.        ]
 [-0.46392     0.59390002  0.11265    ... -0.71478271 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Set', 'the', 'book', 'in', 'your', 'wedges', 'carefully', 'open', 'the', 'book', 'and', 'turn', 'the', 'pages', 'Use', 'your', 'soft', 'cloth', 'or', 'toothbrush', 'to', 'wipe', 'the', 'page', 'from', 'the', 'center', 'of', 'book', 'outwards', 'removing', 'dust', 'as', 'you', 'go']",14,"[14, 21, 30]","[[17], [19]]","[[-2.69789994e-02  5.43420017e-03  2.29340002e-01 ... -2.94697851e-01
   1.40000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -9.15407538e-01
   1.30000000e+01  1.00000000e+00]
 [-1.97439998e-01  4.48309988e-01  1.36889994e-01 ... -2.18478411e-01
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Set', 'the', 'book', 'in', 'your', 'wedges', 'carefully', 'open', 'the', 'book', 'and', 'turn', 'the', 'pages', 'Use', 'your', 'soft', 'cloth', 'or', 'toothbrush', 'to', 'wipe', 'the', 'page', 'from', 'the', 'center', 'of', 'book', 'outwards', 'removing', 'dust', 'as', 'you', 'go']",21,"[14, 21, 30]","[[23], []]","[[-2.69789994e-02  5.43420017e-03  2.29340002e-01 ... -2.94697851e-01
   2.10000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -9.15407538e-01
   2.00000000e+01  1.00000000e+00]
 [-1.97439998e-01  4.48309988e-01  1.36889994e-01 ... -2.18478411e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Set', 'the', 'book', 'in', 'your', 'wedges', 'carefully', 'open', 'the', 'book', 'and', 'turn', 'the', 'pages', 'Use', 'your', 'soft', 'cloth', 'or', 'toothbrush', 'to', 'wipe', 'the', 'page', 'from', 'the', 'center', 'of', 'book', 'outwards', 'removing', 'dust', 'as', 'you', 'go']",30,"[14, 21, 30]","[[31], []]","[[-2.69789994e-02  5.43420017e-03  2.29340002e-01 ... -2.94697851e-01
   3.00000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -9.15407538e-01
   2.90000000e+01  1.00000000e+00]
 [-1.97439998e-01  4.48309988e-01  1.36889994e-01 ... -2.18478411e-01
   2.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Use', 'your', 'soft', 'cloth', 'or', 'toothbrush', 'to', 'wipe', 'the', 'page', 'from', 'the', 'center', 'of', 'book', 'outwards', 'removing', 'dust', 'as', 'you', 'go', 'Address', 'mustiness']",21,[21],"[[22], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.04664335 21.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.24974778 20.
   1.        ]
 [-0.65891999  0.78152001 -0.11128    ... -0.32625216 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Address', 'mustiness', 'If', 'your', 'book', 'has', 'a', 'musty', 'smell', 'that', 'you', 'can’t', 'isolate', 'to', 'individual', 'pages', 'place', 'the', 'book', 'in', 'a', 'plastic', 'resealable', 'bag', 'with', 'a', 'sprinkling', 'of', 'baking', 'soda', 'or', 'unscented', 'cat', 'litter']",16,[16],"[[18], []]","[[-8.40770006e-01 -3.77510004e-02  3.00049990e-01 ...  2.10648298e-01
   1.60000000e+01  1.00000000e+00]
 [-1.61520002e-04  1.29250005e-01  6.71869963e-02 ... -4.94828485e-02
   1.50000000e+01  1.00000000e+00]
 [-2.62690008e-01  6.42400026e-01  8.48029971e-01 ...  6.26644909e-01
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'your', 'book', 'has', 'a', 'musty', 'smell', 'that', 'you', 'can’t', 'isolate', 'to', 'individual', 'pages', 'place', 'the', 'book', 'in', 'a', 'plastic', 'resealable', 'bag', 'with', 'a', 'sprinkling', 'of', 'baking', 'soda', 'or', 'unscented', 'cat', 'litter', 'Leave', 'it', 'in', 'the', 'bag', 'for', 'a', 'minimum', 'of', '12', 'hours', 'and', 'up', 'to', 'two', 'weeks']",32,[32],"[[16], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.15291664 32.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.15243638 31.
   1.        ]
 [-0.19744     0.44830999  0.13688999 ... -0.05120371 30.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Store', 'your', 'packing', 'peanuts']",0,[0],"[[2, 3], []]","[[ 0.52293998 -0.40177    -0.24409001 ... -0.11441187  0.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.2159137   1.
   1.        ]
 [ 0.049973   -0.0058436   0.17498    ... -0.1525856   2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
