tokens,act_ind,act_inds,obj_inds,state_with_label
"['Sprinkle', 'baby', 'powder', 'or', 'cornstarch', 'on', 'the', 'stain', 'While', 'you’ve', 'probably', 'already', 'removed', 'a', 'substantial', 'amount', 'of', 'grease', 'or', 'oil', 'from', 'the', 'item', 'in', 'question', 'you', 'can', 'remove', 'even', 'more', 'by', 'sprinkling', 'baby', 'powder', 'or', 'cornstarch', 'on', 'the', 'stain']",12,"[12, 27, 31]","[[17], [19]]","[[-1.47819996  0.50924999 -0.71381998 ...  0.09711359 12.
   1.        ]
 [ 0.49746999  0.71338999  0.51554    ...  0.19069505 11.
   1.        ]
 [-0.86132997  0.67334002 -0.10827    ...  0.2330201  10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Sprinkle', 'baby', 'powder', 'or', 'cornstarch', 'on', 'the', 'stain', 'While', 'you’ve', 'probably', 'already', 'removed', 'a', 'substantial', 'amount', 'of', 'grease', 'or', 'oil', 'from', 'the', 'item', 'in', 'question', 'you', 'can', 'remove', 'even', 'more', 'by', 'sprinkling', 'baby', 'powder', 'or', 'cornstarch', 'on', 'the', 'stain']",27,"[12, 27, 31]","[[17], [19]]","[[-1.47819996  0.50924999 -0.71381998 ...  0.09711359 27.
   1.        ]
 [ 0.49746999  0.71338999  0.51554    ...  0.19069505 26.
   1.        ]
 [-0.86132997  0.67334002 -0.10827    ...  0.2330201  25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Sprinkle', 'baby', 'powder', 'or', 'cornstarch', 'on', 'the', 'stain', 'While', 'you’ve', 'probably', 'already', 'removed', 'a', 'substantial', 'amount', 'of', 'grease', 'or', 'oil', 'from', 'the', 'item', 'in', 'question', 'you', 'can', 'remove', 'even', 'more', 'by', 'sprinkling', 'baby', 'powder', 'or', 'cornstarch', 'on', 'the', 'stain']",31,"[12, 27, 31]","[[32, 33], [35]]","[[-1.47819996  0.50924999 -0.71381998 ...  0.09711359 31.
   1.        ]
 [ 0.49746999  0.71338999  0.51554    ...  0.19069505 30.
   1.        ]
 [-0.86132997  0.67334002 -0.10827    ...  0.2330201  29.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'is', 'important', 'as', 'baby', 'powder', 'or', 'corn', 'starch', 'are', 'very', 'absorbent', 'and', 'will', 'help', 'remove', 'even', 'more', 'oil', 'or', 'grease', 'Take', 'your', 'baby', 'powder', 'or', 'cornstarch', 'and', 'lightly', 'sprinkle', 'it', 'on', 'top', 'of', 'the', 'stain']",21,"[21, 29]","[[23, 24], [26]]","[[-0.57058001  0.44183001  0.70102    ... -0.02362222 21.
   1.        ]
 [-0.54263997  0.41475999  1.03219998 ...  0.03323083 20.
   1.        ]
 [-0.55555999  0.27331999  0.098191   ...  0.19747859 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'is', 'important', 'as', 'baby', 'powder', 'or', 'corn', 'starch', 'are', 'very', 'absorbent', 'and', 'will', 'help', 'remove', 'even', 'more', 'oil', 'or', 'grease', 'Take', 'your', 'baby', 'powder', 'or', 'cornstarch', 'and', 'lightly', 'sprinkle', 'it', 'on', 'top', 'of', 'the', 'stain']",29,"[21, 29]","[[23, 24], [26]]","[[-5.70580006e-01  4.41830009e-01  7.01020002e-01 ... -2.36222241e-02
   2.90000000e+01  1.00000000e+00]
 [-5.42639971e-01  4.14759994e-01  1.03219998e+00 ...  3.32308263e-02
   2.80000000e+01  1.00000000e+00]
 [-5.55559993e-01  2.73319989e-01  9.81910005e-02 ...  1.97478592e-01
   2.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Take', 'your', 'baby', 'powder', 'or', 'cornstarch', 'and', 'lightly', 'sprinkle', 'it', 'on', 'top', 'of', 'the', 'stain', '‘', 'If', 'you’re', 'cleaning', 'a', 'stain', 'off', 'concrete', 'you', 'may', 'need', 'to', 'use', 'more']",27,[27],"[[2, 3, 5], []]","[[-2.70639986e-01  5.18959993e-03  1.49700001e-01 ...  1.93296030e-01
   2.70000000e+01  1.00000000e+00]
 [-5.71839988e-01  4.63480018e-02  8.67320001e-01 ...  3.25788140e-01
   2.60000000e+01  1.00000000e+00]
 [ 4.97469991e-01  7.13389993e-01  5.15540004e-01 ...  3.24021243e-02
   2.50000000e+01  2.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'you’re', 'cleaning', 'a', 'stain', 'off', 'fabric', 'make', 'sure', 'not', 'to', 'use', 'too', 'much', '–', 'it', 'might', 'cause', 'problems', 'when', 'it', 'comes', 'time', 'to', 'launder', 'the', 'fabric', 'Carefully', 'remove', 'the', 'baby', 'powder', 'or', 'cornstarch', 'with', 'a', 'scraper', 'vacuum', 'or', 'paper', 'towel']",28,[28],"[[30, 32, 33], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.22685613 28.
   1.        ]
 [ 0.          0.          0.         ... -0.19489351 27.
   1.        ]
 [-0.51859999  0.16706    -0.36592001 ...  0.39882424 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Check', 'the', 'leaves', 'and', 'foliage', 'for', 'any', 'spots', 'or', 'yellow', 'coloring']",0,[0],"[[2, 4], []]","[[-0.27314001 -0.17828     0.26394001 ... -0.00367061  0.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.18480802  1.
   1.        ]
 [-1.15929997  0.93957001  0.52244997 ...  0.00739971  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Check', 'the', 'leaves', 'and', 'foliage', 'for', 'any', 'spots', 'or', 'yellow', 'coloring', 'Start', 'by', 'examining', 'underneath', 'the', 'foliage', 'the', 'leaves', 'and', 'the', 'stems', 'of', 'any', 'brown', 'or', 'yellow', 'spots']",13,[13],"[[16, 18, 21], [27]]","[[-0.27314001 -0.17828     0.26394001 ...  0.07806399 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.08903025 12.
   1.        ]
 [-1.15929997  0.93957001  0.52244997 ...  0.07220632 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Avoid', 'plants', 'with', 'leaves', 'that', 'look', 'overly', 'shiny', 'or', 'polished', 'as', 'they', 'may', 'have', 'been', 'treated', 'with', 'chemicals', 'or', 'fertilizer', 'Go', 'for', 'plants', 'with', 'new', 'flowers', 'or', 'leaf', 'buds']",20,[20],"[[22], []]","[[-0.49675    -0.47339001  0.25501999 ... -0.29043496 20.
   1.        ]
 [-0.53595001  1.00109994  0.32341999 ...  0.21861064 19.
   1.        ]
 [-0.43608001  0.39104     0.51656997 ... -0.0596182  18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Go', 'for', 'plants', 'with', 'new', 'flowers', 'or', 'leaf', 'buds', 'Examine', 'the', 'selection', 'at', 'the', 'grower', 'and', 'opt', 'for', 'plants', 'that', 'have', 'buds', 'or', 'new', 'young', 'flowers']",9,"[9, 16]","[[11], []]","[[-0.078894    0.46160001  0.57779002 ... -0.03050405  9.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.52951205  8.
   1.        ]
 [-0.53595001  1.00109994  0.32341999 ...  0.27011371  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Go', 'for', 'plants', 'with', 'new', 'flowers', 'or', 'leaf', 'buds', 'Examine', 'the', 'selection', 'at', 'the', 'grower', 'and', 'opt', 'for', 'plants', 'that', 'have', 'buds', 'or', 'new', 'young', 'flowers']",16,"[9, 16]","[[18], []]","[[-0.078894    0.46160001  0.57779002 ... -0.03050405 16.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.52951205 15.
   1.        ]
 [-0.53595001  1.00109994  0.32341999 ...  0.27011371 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['They', 'will', 'also', 'often', 'bloom', 'better', 'and', 'have', 'more', 'vibrant', 'blooms', 'Look', 'for', 'any', 'signs', 'of', 'pests', 'or', 'disease']",11,[11],"[[14, 16], [18]]","[[-0.07954     0.30171001  0.079516   ...  0.26182407 11.
   1.        ]
 [-0.26703     0.44911     0.55478001 ... -0.09470646 10.
   1.        ]
 [-0.33818999  0.064568   -0.032558   ... -0.18647826  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Look', 'for', 'any', 'signs', 'of', 'pests', 'or', 'disease', 'You', 'should', 'also', 'examine', 'the', 'plants', 'for', 'any', 'signs', 'of', 'pest', 'such', 'as', 'pests', 'crawling', 'all', 'over', 'the', 'plants', 'or', 'leaves', 'that', 'have', 'bite', 'marks', 'or', 'holes', 'in', 'them']",11,[11],"[[13], []]","[[-0.23191001  0.61425     0.72978997 ...  0.21543117 11.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.70263106 10.
   1.        ]
 [-0.23676001  0.15659     0.30243    ...  0.33860919  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['They', 'should', 'look', 'healthy', 'in', 'their', 'pot', 'when', 'you', 'buy', 'them', 'Discuss', 'the', 'maintenance', 'of', 'the', 'houseplant', 'with', 'the', 'grower']",11,[11],"[[13, 16], []]","[[-0.07954     0.30171001  0.079516   ...  0.3694953  11.
   1.        ]
 [-0.044737    0.47514999  0.26052999 ... -0.16769046 10.
   1.        ]
 [-0.23191001  0.61425     0.72978997 ...  0.14997505  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Discuss', 'the', 'maintenance', 'of', 'the', 'houseplant', 'with', 'the', 'grower', 'If', 'you', 'are', 'buying', 'the', 'houseplants', 'from', 'a', 'grower', 'at', 'a', 'nursery', 'talk', 'to', 'them', 'about', 'maintaining', 'the', 'plants', 'indoors']",21,[21],"[[8], []]","[[-0.40154999 -0.20446     0.13044    ... -0.27562344 21.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.07786547 20.
   1.        ]
 [-0.60166001 -0.037872   -0.34488001 ...  0.10906029 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'are', 'buying', 'the', 'houseplants', 'from', 'a', 'grower', 'at', 'a', 'nursery', 'talk', 'to', 'them', 'about', 'maintaining', 'the', 'plants', 'indoors', 'Ask', 'them', 'for', 'advice', 'on', 'watering', 'the', 'plants', 'giving', 'the', 'plants', 'fertilizer', 'and', 'making', 'sure', 'the', 'plants', 'bloom', 'well']",20,[20],"[[21], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.25846732 20.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.2675952  19.
   1.        ]
 [-0.51533002  0.83186001  0.22457001 ... -0.09666774 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Ask', 'them', 'for', 'advice', 'on', 'watering', 'the', 'plants', 'giving', 'the', 'plants', 'fertilizer', 'and', 'making', 'sure', 'the', 'plants', 'bloom', 'well', 'You', 'should', 'also', 'talk', 'to', 'them', 'about', 'warning', 'signs', 'of', 'declining', 'health', 'in', 'the', 'plants', 'so', 'you', 'can', 'nurse', 'the', 'plants', 'back', 'to', 'health', 'if', 'needed']",22,"[22, 37]","[[24], []]","[[-1.68300003e-01 -1.97770004e-03  5.84249973e-01 ...  8.99991095e-02
   2.20000000e+01  1.00000000e+00]
 [-1.01310000e-01  1.09410003e-01  2.40649998e-01 ...  2.39219904e-01
   2.10000000e+01  1.00000000e+00]
 [-1.44010007e-01  3.25540006e-01  1.42570004e-01 ...  1.74136743e-01
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Ask', 'them', 'for', 'advice', 'on', 'watering', 'the', 'plants', 'giving', 'the', 'plants', 'fertilizer', 'and', 'making', 'sure', 'the', 'plants', 'bloom', 'well', 'You', 'should', 'also', 'talk', 'to', 'them', 'about', 'warning', 'signs', 'of', 'declining', 'health', 'in', 'the', 'plants', 'so', 'you', 'can', 'nurse', 'the', 'plants', 'back', 'to', 'health', 'if', 'needed']",37,"[22, 37]","[[39], []]","[[-1.68300003e-01 -1.97770004e-03  5.84249973e-01 ...  8.99991095e-02
   3.70000000e+01  1.00000000e+00]
 [-1.01310000e-01  1.09410003e-01  2.40649998e-01 ...  2.39219904e-01
   3.60000000e+01  1.00000000e+00]
 [-1.44010007e-01  3.25540006e-01  1.42570004e-01 ...  1.74136743e-01
   3.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['For', 'example', 'you', 'may', 'ask', 'the', 'grower', '“How', 'often', 'should', 'I', 'water', 'the', 'plants?”', '“What', 'would', 'be', 'the', 'best', 'spot', 'in', 'my', 'home', 'for', 'these', 'plants?”', 'and', '“What', 'are', 'the', 'signs', 'of', 'disease', 'or', 'decline', 'in', 'these', 'plants?”', 'Opt', 'for', 'low', 'maintenance', 'plants']",38,[38],"[[41, 42], []]","[[-1.44010007e-01  3.25540006e-01  1.42570004e-01 ... -3.32753301e-01
   3.80000000e+01  1.00000000e+00]
 [-1.26169994e-01  6.17240012e-01  2.25810006e-01 ...  1.35610580e-01
   3.70000000e+01  1.00000000e+00]
 [-4.98860002e-01  7.66020000e-01  8.97509992e-01 ... -5.15748933e-03
   3.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Opt', 'for', 'low', 'maintenance', 'plants', 'If', 'you', 'do', 'not', 'have', 'a', 'lot', 'of', 'time', 'to', 'care', 'for', 'the', 'houseplant', 'you', 'may', 'go', 'for', 'plants', 'that', 'will', 'require', 'only', 'minimal', 'care']",21,[21],"[[23], []]","[[-0.10668     0.24632999 -0.25396001 ...  0.16032666 21.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.51580334 20.
   1.        ]
 [-0.37272     0.24501     0.059596   ... -0.22329026 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'do', 'not', 'have', 'a', 'lot', 'of', 'time', 'to', 'care', 'for', 'the', 'houseplant', 'you', 'may', 'go', 'for', 'plants', 'that', 'will', 'require', 'only', 'minimal', 'care', 'Ask', 'the', 'grower', 'about', 'houseplants', 'that', 'will', 'be', 'easy', 'to', 'care', 'for', 'and', 'require', 'very', 'little', 'watering', 'or', 'attention']",25,[25],"[[27], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.03838853 25.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.11500265 24.
   1.        ]
 [-0.17047     0.40369999  0.21069001 ...  0.2286717  23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'should', 'also', 'avoid', 'houseplants', 'that', 'are', 'poisonous', 'when', 'chewed', 'or', 'swallowed', 'if', 'you', 'have', 'children', 'and', 'pets', 'at', 'home', 'You', 'can', 'ask', 'the', 'grower', 'for', 'recommendations', 'on', 'this', 'as', 'well']",22,[22],"[[24, 26], []]","[[-4.98860002e-01  7.66020000e-01  8.97509992e-01 ... -1.43957257e-01
   2.20000000e+01  1.00000000e+00]
 [-4.47370000e-02  4.75149989e-01  2.60529995e-01 ... -3.12226638e-03
   2.10000000e+01  1.00000000e+00]
 [-3.38189989e-01  6.45679981e-02 -3.25580016e-02 ... -1.90871075e-01
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Choose', 'the', 'space']",0,[0],"[[2], []]","[[-0.40430999  0.49067     0.18057001 ... -0.38195276  0.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.28421929  1.
   1.        ]
 [-0.61215001  0.52526999  0.55462003 ... -0.23121397  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Or', 'anywhere', 'else', ""that's"", 'spare', 'has', 'adequate', 'elbow', 'room', 'and', 'is', 'left', 'currently', 'unused', 'or', 'pretty', 'much', 'abandoned', 'Build', 'a', 'shed', 'or', 'dig', 'out', 'a', 'basement', 'if', 'your', 'options', 'are', 'looking', 'thin']",18,"[18, 22]","[[20], []]","[[ 0.31039     0.64859003  0.28481001 ...  0.21219042 18.
   1.        ]
 [-0.15708999  0.79079998  0.75159001 ...  0.15769607 17.
   1.        ]
 [ 0.071394    0.55812001  1.03649998 ...  0.31740606 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Or', 'anywhere', 'else', ""that's"", 'spare', 'has', 'adequate', 'elbow', 'room', 'and', 'is', 'left', 'currently', 'unused', 'or', 'pretty', 'much', 'abandoned', 'Build', 'a', 'shed', 'or', 'dig', 'out', 'a', 'basement', 'if', 'your', 'options', 'are', 'looking', 'thin']",22,"[18, 22]","[[25], []]","[[ 0.31039     0.64859003  0.28481001 ...  0.21219042 22.
   1.        ]
 [-0.15708999  0.79079998  0.75159001 ...  0.15769607 21.
   1.        ]
 [ 0.071394    0.55812001  1.03649998 ...  0.31740606 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Build', 'a', 'shed', 'or', 'dig', 'out', 'a', 'basement', 'if', 'your', 'options', 'are', 'looking', 'thin', 'Be', 'prepared', 'to', 'negotiate']",15,[15],"[[17], []]","[[ 0.36471     0.96526003 -0.53711998 ...  0.22919479 15.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.37390366 14.
   1.        ]
 [ 0.88660997  0.66922998 -0.50198001 ...  0.24890184 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Having', 'a', 'man', 'cave', 'in', 'the', 'house', 'may', 'require', 'delicate', 'household', 'negotiations', 'and', 'compromises', 'You', 'may', 'have', 'to', 'agree', 'to', 'something', 'in', 'exchange', 'for', 'your', 'man', 'cave', 'been', 'allowed', 'into', 'the', 'house']",18,[18],"[[20], []]","[[ 3.25309992e-01  2.01680005e-01  1.40359998e-01 ... -1.03239164e-01
   1.80000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.43580511e-02
   1.70000000e+01  1.00000000e+00]
 [ 3.72929990e-01  3.85030001e-01  7.10860014e-01 ...  7.09099770e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'your', 'man', 'cave', 'is', 'using', 'up', 'the', 'only', 'relaxation', 'space', 'no', ""one's"", 'going', 'to', 'end', 'up', 'happy', 'Try', 'offering', 'one', 'of', 'the', 'following', 'in', 'exchange', 'if', 'your', 'partner', 'or', 'housemate', 'is', 'interested', 'Setting', 'up', 'another', 'room', 'as', 'a', 'sewing', 'room', 'exercise', 'room', 'sauna', 'and', 'spa', 'playroom', 'model', 'collection', 'space', 'or', 'astronomy', 'observatory']",19,"[19, 33]","[[20], []]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ... -6.71532899e-02
   1.90000000e+01  1.00000000e+00]
 [-5.71839988e-01  4.63480018e-02  8.67320001e-01 ... -5.48362508e-02
   1.80000000e+01  1.00000000e+00]
 [ 3.72929990e-01  3.85030001e-01  7.10860014e-01 ...  1.43814404e-02
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'your', 'man', 'cave', 'is', 'using', 'up', 'the', 'only', 'relaxation', 'space', 'no', ""one's"", 'going', 'to', 'end', 'up', 'happy', 'Try', 'offering', 'one', 'of', 'the', 'following', 'in', 'exchange', 'if', 'your', 'partner', 'or', 'housemate', 'is', 'interested', 'Setting', 'up', 'another', 'room', 'as', 'a', 'sewing', 'room', 'exercise', 'room', 'sauna', 'and', 'spa', 'playroom', 'model', 'collection', 'space', 'or', 'astronomy', 'observatory']",33,"[19, 33]","[[36], []]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ... -6.71532899e-02
   3.30000000e+01  1.00000000e+00]
 [-5.71839988e-01  4.63480018e-02  8.67320001e-01 ... -5.48362508e-02
   3.20000000e+01  1.00000000e+00]
 [ 3.72929990e-01  3.85030001e-01  7.10860014e-01 ...  1.43814404e-02
   3.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Try', 'offering', 'one', 'of', 'the', 'following', 'in', 'exchange', 'if', 'your', 'partner', 'or', 'housemate', 'is', 'interested', 'Setting', 'up', 'another', 'room', 'as', 'a', 'sewing', 'room', 'exercise', 'room', 'sauna', 'and', 'spa', 'playroom', 'model', 'collection', 'space', 'or', 'astronomy', 'observatory', 'Promising', 'a', 'certain', 'number', 'of', 'hours', 'each', 'month', 'on', 'household', 'repairs', 'odd', 'jobs', 'or', 'chores']",35,[35],"[[44, 45, 46, 47], [49]]","[[-3.33299994e-01 -1.48139998e-01 -2.79239994e-02 ... -3.53557736e-01
   3.50000000e+01  1.00000000e+00]
 [ 4.25460011e-01  4.54939991e-01 -3.55489999e-01 ...  6.61143482e-01
   3.40000000e+01  1.00000000e+00]
 [-2.25569993e-01  4.94179994e-01  4.86099988e-01 ...  9.53297317e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Promising', 'a', 'certain', 'number', 'of', 'hours', 'each', 'month', 'on', 'household', 'repairs', 'odd', 'jobs', 'or', 'chores', 'Arranging', 'regular', 'dates', 'or', 'family', 'time']",15,[15],"[[16, 17], [19, 20]]","[[ 0.27636001  0.23566    -0.031227   ...  0.23415752 15.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.51904637 14.
   1.        ]
 [-0.16938999 -0.023386    0.43129    ...  0.25729734 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
