tokens,act_ind,act_inds,obj_inds,state_with_label
"['Use', 'a', 'cutting', 'board', 'to', 'cut', 'your', 'grilled', 'cheese', 'sandwich', 'in', 'half', 'Once', ""you're"", 'confortable', 'with', 'making', 'a', 'grilled', 'cheese', 'sandwich', 'you', 'can', 'experiment', 'by', 'adding', 'some', 'extras', 'into', 'the', 'sandwich']",16,"[16, 25]","[[19, 20], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.47789013 16.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.48127887 15.
   1.        ]
 [-0.33741    -0.076215   -0.32187    ...  0.10216194 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'a', 'cutting', 'board', 'to', 'cut', 'your', 'grilled', 'cheese', 'sandwich', 'in', 'half', 'Once', ""you're"", 'confortable', 'with', 'making', 'a', 'grilled', 'cheese', 'sandwich', 'you', 'can', 'experiment', 'by', 'adding', 'some', 'extras', 'into', 'the', 'sandwich']",25,"[16, 25]","[[27], []]","[[-3.65310013e-01  3.17849994e-01 -3.20470005e-01 ...  4.77890134e-01
   2.50000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  4.81278867e-01
   2.40000000e+01  1.00000000e+00]
 [-3.37410003e-01 -7.62149990e-02 -3.21869999e-01 ...  1.02161944e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['How', 'to', 'make', 'gingerbread', 'men', 'cookies']",2,[2],"[[3, 4, 5], []]","[[-0.23769     0.59391999  0.58696997 ... -0.12578069  2.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.4552522   1.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.02767738  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['HOW', 'to', 'make', 'gingerbread', 'men', 'cookies', 'First', 'make', 'the', 'confectioners', 'frosting']",10,[10],"[[9], []]","[[-0.23769     0.59391999  0.58696997 ... -0.20282754 10.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.34953603  9.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.27433613  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['First', 'make', 'the', 'confectioners', 'frosting', 'Beat', '0.5', 'cup', 'butter', 'until', 'it', 'becomes', 'smooth']",5,[5],"[[8], []]","[[-0.020102    0.037514    0.35363001 ... -0.40646839  5.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.1431575   4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.49968356  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Beat', '0.5', 'cup', 'butter', 'until', 'it', 'becomes', 'smooth', 'Add', 'the', 'vanilla', 'extract']",8,[8],"[[10, 11], []]","[[-0.36375999  0.28692999  0.94243997 ... -0.20153584  8.
   1.        ]
 [ 0.42774001  0.79868001 -0.29552001 ...  0.80332559  7.
   1.        ]
 [-0.60150999  0.74660999  0.65570998 ...  0.59242976  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'the', 'vanilla', 'extract', 'Put', 'the', 'mixer', 'on', 'low', 'speed']",4,[4],"[[6], []]","[[-1.23930001  0.83368999  0.083531   ... -0.59217322  4.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.4451896   3.
   1.        ]
 [-0.90335     0.69573998 -0.012003   ... -0.68232465  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Put', 'the', 'mixer', 'on', 'low', 'speed', 'Add', 'the', 'powdered', 'sugar', 'little', 'by', 'little']",6,[6],"[[9], []]","[[-0.37538999 -0.016581   -0.0086693  ... -0.32597721  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.32294679  5.
   1.        ]
 [-0.94685     0.25207999 -0.48506999 ... -0.84568077  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'the', 'powdered', 'sugar', 'little', 'by', 'little', 'Add', 'the', 'milk']",7,[7],"[[9], []]","[[-1.23930001  0.83368999  0.083531   ... -0.43441945  7.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.28991371  6.
   1.        ]
 [-0.32565001  0.79369003  0.18537    ... -0.16165423  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'the', 'milk', 'Switch', 'to', 'high', 'speed']",3,[3],"[[6], []]","[[-1.23930001  0.83368999  0.083531   ... -0.5863598   3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.59326947  2.
   1.        ]
 [ 0.26157999  0.67022002 -0.45833999 ... -0.48246604  1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Switch', 'to', 'high', 'speed', 'Beat', 'the', 'mixture', 'until', 'your', 'frosting', 'become', 'fluffy', 'and', 'light']",4,[4],"[[6], []]","[[-0.0099418  -0.030939    0.17056    ...  0.02870964  4.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.04124988  3.
   1.        ]
 [ 0.23191001  0.12153     0.29385999 ... -0.6803419   2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Beat', 'the', 'mixture', 'until', 'your', 'frosting', 'become', 'fluffy', 'and', 'light', 'If', 'you', 'want', 'colored', 'frosting', 'you', 'can', 'add', 'food', 'coloring', 'drop', 'by', 'drop', 'at', 'this', 'point', 'while', 'you', 'continue', 'blending']",17,"[17, 29]","[[18, 19], []]","[[-0.36375999  0.28692999  0.94243997 ... -0.55785978 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.14668295 16.
   1.        ]
 [-1.13409996  1.08229995  0.21074    ... -0.17640418 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Beat', 'the', 'mixture', 'until', 'your', 'frosting', 'become', 'fluffy', 'and', 'light', 'If', 'you', 'want', 'colored', 'frosting', 'you', 'can', 'add', 'food', 'coloring', 'drop', 'by', 'drop', 'at', 'this', 'point', 'while', 'you', 'continue', 'blending']",29,"[17, 29]","[[14], []]","[[-0.36375999  0.28692999  0.94243997 ... -0.55785978 29.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.14668295 28.
   1.        ]
 [-1.13409996  1.08229995  0.21074    ... -0.17640418 27.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'want', 'colored', 'frosting', 'you', 'can', 'add', 'food', 'coloring', 'drop', 'by', 'drop', 'at', 'this', 'point', 'while', 'you', 'continue', 'blending', 'Set', 'your', 'frosting', 'aside']",20,[20],"[[22], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.11245677 20.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.26453549 19.
   1.        ]
 [-0.17124     0.56446999  0.34667    ... -0.45251745 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Set', 'your', 'frosting', 'aside', 'Now', 'sift', 'together', 'the', 'flour', 'baking', 'soda', 'salt', 'ginger', 'cloves', 'nutmeg', 'and', 'cinnamon', 'in', 'a', 'large', 'bowl']",5,[5],"[[8, 10, 11, 12, 13, 14, 16], []]","[[-0.026979    0.0054342   0.22934    ... -0.73570633  5.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.43471429  4.
   1.        ]
 [-0.77307999  0.28867999  0.32936999 ... -0.48298639  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Now', 'sift', 'together', 'the', 'flour', 'baking', 'soda', 'salt', 'ginger', 'cloves', 'nutmeg', 'and', 'cinnamon', 'in', 'a', 'large', 'bowl', 'Using', 'the', 'electric', 'mixer', 'beat', 'together', 'the', 'sugar', 'and', '0.5', 'cup', 'butter', 'until', 'the', 'mixture', 'becomes', 'light', 'and', 'fluffy']",17,"[17, 21]","[[20], []]","[[-1.44950002e-02  5.91069996e-01  7.04689980e-01 ... -5.25044799e-01
   1.70000000e+01  1.00000000e+00]
 [-1.13259995e+00  4.55170006e-01 -6.11620009e-01 ...  1.51400715e-01
   1.60000000e+01  1.00000000e+00]
 [-3.15079987e-01  6.01580024e-01 -3.50190014e-01 ...  3.86117518e-01
   1.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Now', 'sift', 'together', 'the', 'flour', 'baking', 'soda', 'salt', 'ginger', 'cloves', 'nutmeg', 'and', 'cinnamon', 'in', 'a', 'large', 'bowl', 'Using', 'the', 'electric', 'mixer', 'beat', 'together', 'the', 'sugar', 'and', '0.5', 'cup', 'butter', 'until', 'the', 'mixture', 'becomes', 'light', 'and', 'fluffy']",21,"[17, 21]","[[24, 28], []]","[[-1.44950002e-02  5.91069996e-01  7.04689980e-01 ... -5.25044799e-01
   2.10000000e+01  1.00000000e+00]
 [-1.13259995e+00  4.55170006e-01 -6.11620009e-01 ...  1.51400715e-01
   2.00000000e+01  1.00000000e+00]
 [-3.15079987e-01  6.01580024e-01 -3.50190014e-01 ...  3.86117518e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Using', 'the', 'electric', 'mixer', 'beat', 'together', 'the', 'sugar', 'and', '0.5', 'cup', 'butter', 'until', 'the', 'mixture', 'becomes', 'light', 'and', 'fluffy', 'Add', 'the', 'molasses', 'and', 'egg', 'and', 'beat', 'the', 'mixture', 'again', 'until', 'everything', 'is', 'well', 'combined']",19,"[19, 25]","[[21, 23], []]","[[-0.46851     0.2615     -0.32521001 ... -0.32384056 19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.06188324 18.
   1.        ]
 [ 0.10117     0.61851001  0.019242   ... -0.59720403 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Using', 'the', 'electric', 'mixer', 'beat', 'together', 'the', 'sugar', 'and', '0.5', 'cup', 'butter', 'until', 'the', 'mixture', 'becomes', 'light', 'and', 'fluffy', 'Add', 'the', 'molasses', 'and', 'egg', 'and', 'beat', 'the', 'mixture', 'again', 'until', 'everything', 'is', 'well', 'combined']",25,"[19, 25]","[[27], []]","[[-4.68510002e-01  2.61500001e-01 -3.25210005e-01 ... -3.23840559e-01
   2.50000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  6.18832409e-02
   2.40000000e+01  1.00000000e+00]
 [ 1.01170003e-01  6.18510008e-01  1.92419998e-02 ... -5.97204030e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Add', 'the', 'molasses', 'and', 'egg', 'and', 'beat', 'the', 'mixture', 'again', 'until', 'everything', 'is', 'well', 'combined', 'Add', 'the', 'flour', 'mixture', 'into', 'the', 'liquid', 'mixture', 'then', 'beat', 'again', 'until', 'everything', 'is', 'thoroughly', 'mixed']",15,"[15, 24]","[[17, 18], []]","[[-1.23930001  0.83368999  0.083531   ... -0.33758807 15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.50291932 14.
   1.        ]
 [-0.34404999  0.45885     0.29299    ... -0.13720226 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'the', 'molasses', 'and', 'egg', 'and', 'beat', 'the', 'mixture', 'again', 'until', 'everything', 'is', 'well', 'combined', 'Add', 'the', 'flour', 'mixture', 'into', 'the', 'liquid', 'mixture', 'then', 'beat', 'again', 'until', 'everything', 'is', 'thoroughly', 'mixed']",24,"[15, 24]","[[22], []]","[[-1.23930001  0.83368999  0.083531   ... -0.33758807 24.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.50291932 23.
   1.        ]
 [-0.34404999  0.45885     0.29299    ... -0.13720226 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'the', 'flour', 'mixture', 'into', 'the', 'liquid', 'mixture', 'then', 'beat', 'again', 'until', 'everything', 'is', 'thoroughly', 'mixed', 'Divide', 'the', 'dough', 'into', 'two', 'equal', 'parts']",16,[16],"[[18], []]","[[-1.23930001e+00  8.33689988e-01  8.35309997e-02 ... -6.39945269e-02
   1.60000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -4.16608900e-03
   1.50000000e+01  1.00000000e+00]
 [-1.02139997e+00  6.46690011e-01 -8.19530010e-01 ... -1.77659854e-01
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Divide', 'the', 'dough', 'into', 'two', 'equal', 'parts', 'Wrap', 'each', 'separately', 'in', 'plastic']",7,[7],"[[6], []]","[[-0.77684999  0.61625999  0.21616    ...  0.53788865  7.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.19630338  6.
   1.        ]
 [-1.6947      0.55855    -0.61207998 ... -0.11125127  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Wrap', 'each', 'separately', 'in', 'plastic', 'Refrigerate', 'the', 'dough', 'for', 'two', 'hours', 'or', 'even', 'overnight', 'until', 'it', 'becomes', 'firm']",5,[5],"[[7], []]","[[-1.41030002 -0.25490999 -0.19618    ...  0.66159064  5.
   1.        ]
 [-0.38699999  0.92293     0.010062   ... -0.44270211  4.
   1.        ]
 [-0.89626002 -0.33320001 -0.066827   ...  0.38584289  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Refrigerate', 'the', 'dough', 'for', 'two', 'hours', 'or', 'even', 'overnight', 'until', 'it', 'becomes', 'firm', 'Preheat', 'the', 'oven', 'to', '177C', '(350F)']",13,[13],"[[15], []]","[[-2.37240005  0.65766001 -0.65592998 ...  0.45614952 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.15226001 12.
   1.        ]
 [-1.6947      0.55855    -0.61207998 ...  0.22570279 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Preheat', 'the', 'oven', 'to', '177C', '(350F)', 'Place', 'rack', 'at', 'the', 'center', 'of', 'the', 'oven']",6,[6],"[[7], []]","[[-0.69762999  0.41240001 -0.18378    ... -0.43665922  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.29025     5.
   1.        ]
 [-1.09790003  0.56261998 -0.34549999 ... -0.67953348  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Place', 'rack', 'at', 'the', 'center', 'of', 'the', 'oven', 'Roll', 'out', 'the', 'dough', 'to', 'about', '3', 'inch', 'thickness', 'on', 'a', 'lightly', 'floured', 'surface']",8,[8],"[[11], []]","[[-0.24506     0.04481     0.32789999 ... -0.082345    8.
   1.        ]
 [-1.29859996  0.15648    -0.12558    ... -0.23215619  7.
   1.        ]
 [ 0.17659999  0.093851    0.24350999 ...  0.40017125  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Roll', 'out', 'the', 'dough', 'to', 'about', '3', 'inch', 'thickness', 'on', 'a', 'lightly', 'floured', 'surface', 'Then', 'cut', 'out', 'the', 'cookies', 'using', 'a', 'gingerbread', 'cutter']",15,"[15, 19]","[[18], []]","[[-1.04509997  0.30136001  0.076416   ...  0.07846399 15.
   1.        ]
 [-0.18572     0.30092001  0.36868    ...  1.13293886 14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.07863131 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Roll', 'out', 'the', 'dough', 'to', 'about', '3', 'inch', 'thickness', 'on', 'a', 'lightly', 'floured', 'surface', 'Then', 'cut', 'out', 'the', 'cookies', 'using', 'a', 'gingerbread', 'cutter']",19,"[15, 19]","[[21, 22], []]","[[-1.04509997  0.30136001  0.076416   ...  0.07846399 19.
   1.        ]
 [-0.18572     0.30092001  0.36868    ...  1.13293886 18.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.07863131 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Then', 'cut', 'out', 'the', 'cookies', 'using', 'a', 'gingerbread', 'cutter', 'Line', 'two', 'baking', 'sheets', 'with', 'parchment', 'paper']",9,[9],"[[11, 12], []]","[[-0.094451   -0.0096052   0.1793     ... -0.47307259  9.
   1.        ]
 [-0.49184     0.20457    -0.051323   ...  0.03622994  8.
   1.        ]
 [-0.18572     0.30092001  0.36868    ...  0.17748778  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Line', 'two', 'baking', 'sheets', 'with', 'parchment', 'paper', 'Put', 'your', 'cookies', 'onto', 'the', 'backing', 'sheet', 'atop', 'the', 'parchment', 'paper']",7,[7],"[[9], []]","[[ 3.30220014e-01  4.18789983e-02  4.11989987e-01 ...  5.78139126e-01
   7.00000000e+00  1.00000000e+00]
 [-2.01539993e-01  3.27389985e-01  4.75800014e-04 ... -3.32114547e-01
   6.00000000e+00  1.00000000e+00]
 [-1.22730005e+00  6.57389998e-01 -1.34420002e+00 ... -6.54743433e-01
   5.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Put', 'your', 'cookies', 'onto', 'the', 'backing', 'sheet', 'atop', 'the', 'parchment', 'paper', 'Make', 'sure', 'you', 'leave', 'at', 'least', '1', 'cm', 'space', 'per', 'cookie']",14,[14],"[[19], []]","[[-3.75389993e-01 -1.65810008e-02 -8.66930000e-03 ... -1.35644479e-02
   1.40000000e+01  1.00000000e+00]
 [-5.71839988e-01  4.63480018e-02  8.67320001e-01 ... -5.57891071e-01
   1.30000000e+01  1.00000000e+00]
 [-7.90849984e-01  6.37089983e-02 -8.46750021e-01 ...  4.87937093e-01
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Make', 'sure', 'you', 'leave', 'at', 'least', '1', 'cm', 'space', 'per', 'cookie', 'Bake', 'the', 'cookies', 'until', 'they', 'are', 'firm', 'and', 'the', 'edges', 'begin', 'turning', 'brown']",11,[11],"[[13], []]","[[-0.33252001  0.073082    0.34678    ...  0.28442183 11.
   1.        ]
 [-0.28569999  0.38159999  0.55506998 ...  0.34272259 10.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.37161967  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'normally', 'takes', 'about', '8-12', 'minutes', 'Take', 'the', 'cookies', 'out', 'of', 'the', 'oven', 'and', 'leave', 'them', 'on', 'the', 'baking', 'sheets', 'for', 'about', 'a', 'minute', 'to', 'let', 'them', 'cool']",6,"[6, 14, 27]","[[8], []]","[[-0.57058001  0.44183001  0.70102    ...  0.26536417  6.
   1.        ]
 [-0.85556     0.34966001  0.1508     ...  0.3836351   5.
   1.        ]
 [-0.38273999  0.33559999  0.71561003 ...  0.80118483  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'normally', 'takes', 'about', '8-12', 'minutes', 'Take', 'the', 'cookies', 'out', 'of', 'the', 'oven', 'and', 'leave', 'them', 'on', 'the', 'baking', 'sheets', 'for', 'about', 'a', 'minute', 'to', 'let', 'them', 'cool']",14,"[6, 14, 27]","[[8], []]","[[-0.57058001  0.44183001  0.70102    ...  0.26536417 14.
   1.        ]
 [-0.85556     0.34966001  0.1508     ...  0.3836351  13.
   1.        ]
 [-0.38273999  0.33559999  0.71561003 ...  0.80118483 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'normally', 'takes', 'about', '8-12', 'minutes', 'Take', 'the', 'cookies', 'out', 'of', 'the', 'oven', 'and', 'leave', 'them', 'on', 'the', 'baking', 'sheets', 'for', 'about', 'a', 'minute', 'to', 'let', 'them', 'cool']",27,"[6, 14, 27]","[[8], []]","[[-0.57058001  0.44183001  0.70102    ...  0.26536417 27.
   1.        ]
 [-0.85556     0.34966001  0.1508     ...  0.3836351  26.
   1.        ]
 [-0.38273999  0.33559999  0.71561003 ...  0.80118483 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Take', 'the', 'cookies', 'out', 'of', 'the', 'oven', 'and', 'leave', 'them', 'on', 'the', 'baking', 'sheets', 'for', 'about', 'a', 'minute', 'to', 'let', 'them', 'cool', 'Then', 'you', 'can', 'transfer', 'them', 'to', 'the', 'wire', 'rack', 'to', 'let', 'them', 'cool', 'completely']",25,"[25, 34]","[[2], []]","[[-2.70639986e-01  5.18959993e-03  1.49700001e-01 ...  1.32288367e-01
   2.50000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -8.24041367e-01
   2.40000000e+01  1.00000000e+00]
 [-7.90849984e-01  6.37089983e-02 -8.46750021e-01 ... -2.58493543e-01
   2.30000000e+01  2.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
