tokens,act_ind,act_inds,obj_inds,state_with_label
"['Stir', 'well', 'Bring', 'to', 'a', 'boil', 'and', 'simmer', 'for', 'about', '5', 'minutes', 'until', 'the', 'sauce', 'has', 'thickened']",2,"[2, 7]","[[-1], []]","[[-1.3319      0.50057    -0.70503998 ...  0.33014965  2.
   1.        ]
 [-0.53086001  0.51403999  0.087599   ...  0.42342931  1.
   1.        ]
 [-0.38234001  0.24375001  0.11322    ... -0.5460282   0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Stir', 'well', 'Bring', 'to', 'a', 'boil', 'and', 'simmer', 'for', 'about', '5', 'minutes', 'until', 'the', 'sauce', 'has', 'thickened']",7,"[2, 7]","[[14], []]","[[-1.3319      0.50057    -0.70503998 ...  0.33014965  7.
   1.        ]
 [-0.53086001  0.51403999  0.087599   ...  0.42342931  6.
   1.        ]
 [-0.38234001  0.24375001  0.11322    ... -0.5460282   5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Bring', 'to', 'a', 'boil', 'and', 'simmer', 'for', 'about', '5', 'minutes', 'until', 'the', 'sauce', 'has', 'thickened', 'Spread', 'evenly', 'the', 'mashed', 'potatoes', 'on', 'top', 'and', 'add', 'the', 'grated', 'cheese']",15,"[15, 23]","[[19], []]","[[-0.38234001  0.24375001  0.11322    ... -0.50023413 15.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.46884137 14.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.98065209 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Bring', 'to', 'a', 'boil', 'and', 'simmer', 'for', 'about', '5', 'minutes', 'until', 'the', 'sauce', 'has', 'thickened', 'Spread', 'evenly', 'the', 'mashed', 'potatoes', 'on', 'top', 'and', 'add', 'the', 'grated', 'cheese']",23,"[15, 23]","[[26], []]","[[-3.82340014e-01  2.43750006e-01  1.13219999e-01 ... -5.00234127e-01
   2.30000000e+01  1.00000000e+00]
 [-1.89700007e-01  5.00239991e-02  1.90840006e-01 ...  4.68841374e-01
   2.20000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  9.80652094e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Spread', 'evenly', 'the', 'mashed', 'potatoes', 'on', 'top', 'and', 'add', 'the', 'grated', 'cheese', 'Bake', 'for', 'about', '20', 'minutes', 'until', 'the', 'cheese', 'has', 'turned', 'light', 'brown']",12,[12],"[[19], []]","[[ 0.10837     0.61581999 -0.12703    ...  0.1967749  12.
   1.        ]
 [-1.42850006  1.10899997 -0.27508    ...  0.13376927 11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.17076415 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Bake', 'for', 'about', '20', 'minutes', 'until', 'the', 'cheese', 'has', 'turned', 'light', 'brown', 'Let', 'the', 'dish', 'cool', 'for', 'at', 'least', '10', 'minutes', 'before', 'slicing', 'and', 'serving']",15,"[15, 22, 24]","[[14], []]","[[-1.35409999  0.089925   -1.1401     ... -0.25141239 15.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.50055814 14.
   1.        ]
 [ 0.66039002  0.63888001  0.86264002 ...  0.51815766 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Bake', 'for', 'about', '20', 'minutes', 'until', 'the', 'cheese', 'has', 'turned', 'light', 'brown', 'Let', 'the', 'dish', 'cool', 'for', 'at', 'least', '10', 'minutes', 'before', 'slicing', 'and', 'serving']",22,"[15, 22, 24]","[[14], []]","[[-1.35409999  0.089925   -1.1401     ... -0.25141239 22.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.50055814 21.
   1.        ]
 [ 0.66039002  0.63888001  0.86264002 ...  0.51815766 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Bake', 'for', 'about', '20', 'minutes', 'until', 'the', 'cheese', 'has', 'turned', 'light', 'brown', 'Let', 'the', 'dish', 'cool', 'for', 'at', 'least', '10', 'minutes', 'before', 'slicing', 'and', 'serving']",24,"[15, 22, 24]","[[14], []]","[[-1.35409999  0.089925   -1.1401     ... -0.25141239 24.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.50055814 23.
   1.        ]
 [ 0.66039002  0.63888001  0.86264002 ...  0.51815766 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['ADDITIONAL', 'TIPS', 'For', 'an', 'extraordinary', 'appeal', 'you', 'may', 'sprinkle', 'parsley', 'or', 'paprika', 'after', 'baking', 'the', 'dish']",8,"[8, 13]","[[9], [11]]","[[-3.20430011e-01  4.08279985e-01 -3.50219995e-01 ...  7.36480951e-01
   8.00000000e+00  1.00000000e+00]
 [-5.71959972e-01  1.34700000e-01  5.26800007e-03 ...  6.83912754e-01
   7.00000000e+00  1.00000000e+00]
 [-1.44010007e-01  3.25540006e-01  1.42570004e-01 ... -2.17165425e-02
   6.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['ADDITIONAL', 'TIPS', 'For', 'an', 'extraordinary', 'appeal', 'you', 'may', 'sprinkle', 'parsley', 'or', 'paprika', 'after', 'baking', 'the', 'dish']",13,"[8, 13]","[[15], []]","[[-3.20430011e-01  4.08279985e-01 -3.50219995e-01 ...  7.36480951e-01
   1.30000000e+01  1.00000000e+00]
 [-5.71959972e-01  1.34700000e-01  5.26800007e-03 ...  6.83912754e-01
   1.20000000e+01  1.00000000e+00]
 [-1.44010007e-01  3.25540006e-01  1.42570004e-01 ... -2.17165425e-02
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['For', 'an', 'extraordinary', 'appeal', 'you', 'may', 'sprinkle', 'parsley', 'or', 'paprika', 'after', 'baking', 'the', 'dish', 'You', 'will', 'love', 'the', 'contrasting', 'color', 'and', 'outstanding', 'aroma', 'of', 'the', 'pie', 'when', 'you', 'add', 'these', 'herbs']",28,[28],"[[30], []]","[[-0.14401001  0.32554001  0.14257    ...  0.05074752 28.
   1.        ]
 [-0.42140001 -0.18797     0.46241    ...  0.29854348 27.
   1.        ]
 [ 0.12888999 -0.1795      0.22680999 ...  0.57428396 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'will', 'love', 'the', 'contrasting', 'color', 'and', 'outstanding', 'aroma', 'of', 'the', 'pie', 'when', 'you', 'add', 'these', 'herbs', 'If', 'you', 'wish', 'you', 'may', 'also', 'choose', 'to', 'make', 'fresh', 'mashed', 'potatoes', 'for', 'the', 'recipe', 'instead', 'of', 'leftover', 'mashers']",25,[25],"[[28], []]","[[-0.49886     0.76602     0.89750999 ...  0.29312566 25.
   1.        ]
 [-0.26703     0.44911     0.55478001 ...  0.36162487 24.
   1.        ]
 [ 0.25975001  0.55833     0.57985997 ... -0.21671277 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['How', 'to', 'make', 'strawberries', 'and', 'cream', 'trifle']",2,[2],"[[3, 5, 6], []]","[[-0.23769     0.59391999  0.58696997 ...  0.02151686  2.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.59271377  1.
   1.        ]
 [-0.33252001  0.073082    0.34678    ... -0.13379033  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['How', 'to', 'make', 'strawberries', 'and', 'cream', 'trifle', 'Using', 'a', 'larger', 'bowl', 'you', 'will', 'need', 'to', 'combine', 'the', 'milk', 'with', 'water']",7,"[7, 15]","[[10], []]","[[-2.37690002e-01  5.93919992e-01  5.86969972e-01 ... -6.16285484e-03
   7.00000000e+00  1.00000000e+00]
 [-1.89700007e-01  5.00239991e-02  1.90840006e-01 ...  6.23844802e-01
   6.00000000e+00  1.00000000e+00]
 [-3.32520008e-01  7.30820000e-02  3.46780002e-01 ... -1.18211910e-01
   5.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['How', 'to', 'make', 'strawberries', 'and', 'cream', 'trifle', 'Using', 'a', 'larger', 'bowl', 'you', 'will', 'need', 'to', 'combine', 'the', 'milk', 'with', 'water']",15,"[7, 15]","[[17, 19], []]","[[-2.37690002e-01  5.93919992e-01  5.86969972e-01 ... -6.16285484e-03
   1.50000000e+01  1.00000000e+00]
 [-1.89700007e-01  5.00239991e-02  1.90840006e-01 ...  6.23844802e-01
   1.40000000e+01  1.00000000e+00]
 [-3.32520008e-01  7.30820000e-02  3.46780002e-01 ... -1.18211910e-01
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Using', 'a', 'larger', 'bowl', 'you', 'will', 'need', 'to', 'combine', 'the', 'milk', 'with', 'water', 'You', 'will', 'then', 'be', 'required', 'to', 'add', 'the', 'pudding', 'and', 'mix']",19,"[19, 23]","[[21], []]","[[-0.46851     0.2615     -0.32521001 ...  0.22522658 19.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.97864151 18.
   1.        ]
 [-0.51212001  1.03139997 -0.19434001 ...  0.59180874 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Using', 'a', 'larger', 'bowl', 'you', 'will', 'need', 'to', 'combine', 'the', 'milk', 'with', 'water', 'You', 'will', 'then', 'be', 'required', 'to', 'add', 'the', 'pudding', 'and', 'mix']",23,"[19, 23]","[[21], []]","[[-4.68510002e-01  2.61500001e-01 -3.25210005e-01 ...  2.25226581e-01
   2.30000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  9.78641510e-01
   2.20000000e+01  1.00000000e+00]
 [-5.12120008e-01  1.03139997e+00 -1.94340006e-01 ...  5.91808736e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'will', 'then', 'be', 'required', 'to', 'add', 'the', 'pudding', 'and', 'mix', 'Ensure', 'that', 'you', 'beat', 'the', 'mixture', 'well']",14,[14],"[[16], []]","[[-4.98860002e-01  7.66020000e-01  8.97509992e-01 ...  1.69562295e-01
   1.40000000e+01  1.00000000e+00]
 [-2.67030001e-01  4.49110001e-01  5.54780006e-01 ...  3.60130370e-01
   1.30000000e+01  1.00000000e+00]
 [-9.44510028e-02 -9.60520003e-03  1.79299995e-01 ...  9.37040970e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Ensure', 'that', 'you', 'beat', 'the', 'mixture', 'well', 'Chill', 'the', 'mixture', 'for', 'about', '20', 'minutes', 'until', 'it', 'thickens', 'and', 'fold', 'it', 'in', 'whipped', 'cream']",7,"[7, 18]","[[9], []]","[[-0.48567    -0.16407999  0.0078244  ...  0.07005525  7.
   1.        ]
 [-0.093337    0.19043     0.68457001 ...  0.23378083  6.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.09995693  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Ensure', 'that', 'you', 'beat', 'the', 'mixture', 'well', 'Chill', 'the', 'mixture', 'for', 'about', '20', 'minutes', 'until', 'it', 'thickens', 'and', 'fold', 'it', 'in', 'whipped', 'cream']",18,"[7, 18]","[[9], []]","[[-4.85670000e-01 -1.64079994e-01  7.82440044e-03 ...  7.00552464e-02
   1.80000000e+01  1.00000000e+00]
 [-9.33369994e-02  1.90430000e-01  6.84570014e-01 ...  2.33780831e-01
   1.70000000e+01  1.00000000e+00]
 [-4.98860002e-01  7.66020000e-01  8.97509992e-01 ...  9.99569297e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Chill', 'the', 'mixture', 'for', 'about', '20', 'minutes', 'until', 'it', 'thickens', 'and', 'fold', 'it', 'in', 'whipped', 'cream', 'Spoon', '500ml', 'an', 'equivalent', 'of', '2', 'spoons', 'of', 'the', 'pudding', 'mixture', 'into', 'a', 'round', 'glass', 'serving', 'bowl']",16,[16],"[[25, 26], []]","[[-1.11010003e+00 -8.76670033e-02  3.69800001e-01 ...  7.78294168e-03
   1.60000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  2.12512314e-01
   1.50000000e+01  1.00000000e+00]
 [-1.13409996e+00  1.08229995e+00  2.10740000e-01 ...  2.28618711e-01
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Spoon', '500ml', 'an', 'equivalent', 'of', '2', 'spoons', 'of', 'the', 'pudding', 'mixture', 'into', 'a', 'round', 'glass', 'serving', 'bowl', 'That', 'can', 'hold', '4l', 'and', 'top', 'it', 'with', 'at', 'least', 'half', 'of', 'the', 'cake', 'cubes', 'half', 'of', 'the', 'strawberries', 'half', 'of', 'the', 'jam', 'as', 'well', 'as', 'half', 'of', 'the', 'pudding', 'mixture', 'that', 'is', 'remaining']",22,[22],"[[16], []]","[[-0.67973     0.36181    -0.51067001 ...  0.31874162 22.
   1.        ]
 [-0.26460001  0.48328    -0.37468001 ...  0.85069722 21.
   1.        ]
 [-0.42140001 -0.18797     0.46241    ... -0.45469904 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['That', 'can', 'hold', '4l', 'and', 'top', 'it', 'with', 'at', 'least', 'half', 'of', 'the', 'cake', 'cubes', 'half', 'of', 'the', 'strawberries', 'half', 'of', 'the', 'jam', 'as', 'well', 'as', 'half', 'of', 'the', 'pudding', 'mixture', 'that', 'is', 'remaining', 'Repeat', 'the', 'procedure', 'to', 'end', 'with', 'the', 'pudding', 'mixture', 'and', 'chill', 'it', 'for', '4', 'hours']",34,"[34, 44]","[[36], []]","[[-9.33369994e-02  1.90430000e-01  6.84570014e-01 ...  1.18411183e-01
   3.40000000e+01  1.00000000e+00]
 [-7.17660010e-01  8.08709979e-01  3.18679988e-01 ...  1.59648985e-01
   3.30000000e+01  1.00000000e+00]
 [-4.63750005e-01  9.04190019e-02  9.15739976e-04 ... -2.18904883e-01
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['That', 'can', 'hold', '4l', 'and', 'top', 'it', 'with', 'at', 'least', 'half', 'of', 'the', 'cake', 'cubes', 'half', 'of', 'the', 'strawberries', 'half', 'of', 'the', 'jam', 'as', 'well', 'as', 'half', 'of', 'the', 'pudding', 'mixture', 'that', 'is', 'remaining', 'Repeat', 'the', 'procedure', 'to', 'end', 'with', 'the', 'pudding', 'mixture', 'and', 'chill', 'it', 'for', '4', 'hours']",44,"[34, 44]","[[41, 42], []]","[[-9.33369994e-02  1.90430000e-01  6.84570014e-01 ...  1.18411183e-01
   4.40000000e+01  1.00000000e+00]
 [-7.17660010e-01  8.08709979e-01  3.18679988e-01 ...  1.59648985e-01
   4.30000000e+01  1.00000000e+00]
 [-4.63750005e-01  9.04190019e-02  9.15739976e-04 ... -2.18904883e-01
   4.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Repeat', 'the', 'procedure', 'to', 'end', 'with', 'the', 'pudding', 'mixture', 'and', 'chill', 'it', 'for', '4', 'hours', 'Use', 'the', 'reaming', 'strawberries', 'and', 'almonds', 'as', 'garnish', 'and', 'cover', 'the', 'leftovers', 'to', 'refrigerate']",15,"[15, 24]","[[18, 20], []]","[[-0.12133    -0.098502    0.27814999 ... -0.13754013 15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.40091321 14.
   1.        ]
 [-0.28171    -0.29574999 -0.12865999 ...  0.33296472 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Repeat', 'the', 'procedure', 'to', 'end', 'with', 'the', 'pudding', 'mixture', 'and', 'chill', 'it', 'for', '4', 'hours', 'Use', 'the', 'reaming', 'strawberries', 'and', 'almonds', 'as', 'garnish', 'and', 'cover', 'the', 'leftovers', 'to', 'refrigerate']",24,"[15, 24]","[[26], []]","[[-0.12133    -0.098502    0.27814999 ... -0.13754013 24.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.40091321 23.
   1.        ]
 [-0.28171    -0.29574999 -0.12865999 ...  0.33296472 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'the', 'reaming', 'strawberries', 'and', 'almonds', 'as', 'garnish', 'and', 'cover', 'the', 'leftovers', 'to', 'refrigerate', 'You', 'will', 'be', 'ready', 'to', 'serve', 'your', 'strawberries', 'and', 'cream', 'trifle', 'after', 'it', 'is', 'chilled', 'for', 'four', 'hours']",19,"[19, 28]","[[21, 23, 24], []]","[[-3.65310013e-01  3.17849994e-01 -3.20470005e-01 ...  1.34194279e-02
   1.90000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  1.41358767e-02
   1.80000000e+01  1.00000000e+00]
 [-3.58040005e-01 -8.74259993e-02 -4.68560010e-01 ... -7.77683377e-01
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Use', 'the', 'reaming', 'strawberries', 'and', 'almonds', 'as', 'garnish', 'and', 'cover', 'the', 'leftovers', 'to', 'refrigerate', 'You', 'will', 'be', 'ready', 'to', 'serve', 'your', 'strawberries', 'and', 'cream', 'trifle', 'after', 'it', 'is', 'chilled', 'for', 'four', 'hours']",28,"[19, 28]","[[21, 23, 24], []]","[[-3.65310013e-01  3.17849994e-01 -3.20470005e-01 ...  1.34194279e-02
   2.80000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  1.41358767e-02
   2.70000000e+01  1.00000000e+00]
 [-3.58040005e-01 -8.74259993e-02 -4.68560010e-01 ... -7.77683377e-01
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['How', 'to', 'make', 'sweet', 'and', 'sour', 'pork']",2,[2],"[[6], []]","[[-0.23769     0.59391999  0.58696997 ...  0.07121885  2.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.65647554  1.
   1.        ]
 [-0.33252001  0.073082    0.34678    ... -0.0698787   0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['How', 'to', 'make', 'sweet', 'and', 'sour', 'pork', 'Marinate', 'the', 'pork', 'strips', 'in', 'a', 'mixture', 'of', 'soy', 'sauce', 'and', 'about', '1', 'tsp']",7,[7],"[[9, 10, 15, 16], []]","[[-0.23769     0.59391999  0.58696997 ... -0.04881531  7.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.52206796  6.
   1.        ]
 [-0.33252001  0.073082    0.34678    ... -0.14533575  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['cornstarch', 'for', 'about', '20', 'minutes', 'Prepare', 'the', 'batter:', 'Mix', 'egg', 'flour', 'and', '1', 'tablespoon', 'oil', 'in', 'a', 'bowl']",5,"[5, 8]","[[7], []]","[[-0.91066003  0.3653     -0.2445     ...  0.19862491  5.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.04150068  4.
   1.        ]
 [ 0.66039002  0.63888001  0.86264002 ...  0.45372596  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['cornstarch', 'for', 'about', '20', 'minutes', 'Prepare', 'the', 'batter:', 'Mix', 'egg', 'flour', 'and', '1', 'tablespoon', 'oil', 'in', 'a', 'bowl']",8,"[5, 8]","[[9, 10, 14], []]","[[-0.91066003  0.3653     -0.2445     ...  0.19862491  8.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.04150068  7.
   1.        ]
 [ 0.66039002  0.63888001  0.86264002 ...  0.45372596  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Prepare', 'the', 'batter:', 'Mix', 'egg', 'flour', 'and', '1', 'tablespoon', 'oil', 'in', 'a', 'bowl', 'In', 'case', 'the', 'batter', 'becomes', 'too', 'thick', 'add', 'a', 'small', 'amount', 'of', 'warm', 'water']",20,[20],"[[26], []]","[[-0.80953997  0.07874    -0.40335    ... -0.17842902 20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.24338731 19.
   1.        ]
 [ 0.          0.          0.         ... -0.14031112 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
