tokens,act_ind,act_inds,obj_inds,state_with_label
"['HOW', 'to', 'cook', 'french', 'toast', 'with', 'creamy', 'maple', 'syrup', 'Choose', 'a', 'medium-sized', 'bowl', 'where', 'you', 'add', '2', 'eggs', '0.2', 'teaspoon', 'of', 'salt', 'half', 'a', 'cup', 'of', 'milk', 'and', 'a', 'quarter', 'teaspoon', 'of', 'vanilla']",9,"[9, 15]","[[12], []]","[[-0.23769     0.59391999  0.58696997 ...  0.03045347  9.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.22888215  8.
   1.        ]
 [-1.44420004 -0.087382   -0.24598999 ...  0.14390267  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['HOW', 'to', 'cook', 'french', 'toast', 'with', 'creamy', 'maple', 'syrup', 'Choose', 'a', 'medium-sized', 'bowl', 'where', 'you', 'add', '2', 'eggs', '0.2', 'teaspoon', 'of', 'salt', 'half', 'a', 'cup', 'of', 'milk', 'and', 'a', 'quarter', 'teaspoon', 'of', 'vanilla']",15,"[9, 15]","[[17, 21, 26, 32], []]","[[-0.23769     0.59391999  0.58696997 ...  0.03045347 15.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.22888215 14.
   1.        ]
 [-1.44420004 -0.087382   -0.24598999 ...  0.14390267 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Choose', 'a', 'medium-sized', 'bowl', 'where', 'you', 'add', '2', 'eggs', '0.2', 'teaspoon', 'of', 'salt', 'half', 'a', 'cup', 'of', 'milk', 'and', 'a', 'quarter', 'teaspoon', 'of', 'vanilla', 'Mix', 'the', 'ingredients', 'together', 'and', 'afterwards', 'dip', 'the', 'slices', 'of', 'bread', 'in', 'the', 'mixture', 'on', 'both', 'sides']",24,"[24, 30]","[[26], []]","[[-4.04309988e-01  4.90669996e-01  1.80570006e-01 ... -2.94032276e-01
   2.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.76336154e-01
   2.30000000e+01  1.00000000e+00]
 [-1.26859999e+00  4.89320010e-01 -6.95999980e-01 ...  6.80529028e-02
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Choose', 'a', 'medium-sized', 'bowl', 'where', 'you', 'add', '2', 'eggs', '0.2', 'teaspoon', 'of', 'salt', 'half', 'a', 'cup', 'of', 'milk', 'and', 'a', 'quarter', 'teaspoon', 'of', 'vanilla', 'Mix', 'the', 'ingredients', 'together', 'and', 'afterwards', 'dip', 'the', 'slices', 'of', 'bread', 'in', 'the', 'mixture', 'on', 'both', 'sides']",30,"[24, 30]","[[34], []]","[[-4.04309988e-01  4.90669996e-01  1.80570006e-01 ... -2.94032276e-01
   3.00000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.76336154e-01
   2.90000000e+01  1.00000000e+00]
 [-1.26859999e+00  4.89320010e-01 -6.95999980e-01 ...  6.80529028e-02
   2.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Mix', 'the', 'ingredients', 'together', 'and', 'afterwards', 'dip', 'the', 'slices', 'of', 'bread', 'in', 'the', 'mixture', 'on', 'both', 'sides', 'The', 'second', 'step', 'is', 'to', 'prepare', 'the', 'cooking', 'pan']",22,[22],"[[25], []]","[[-6.66019976e-01  7.26360023e-01  3.14190000e-01 ...  7.75472745e-02
   2.20000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -4.71855104e-02
   2.10000000e+01  1.00000000e+00]
 [-9.10189986e-01  7.66950011e-01  3.84620011e-01 ... -1.12174824e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['The', 'second', 'step', 'is', 'to', 'prepare', 'the', 'cooking', 'pan', 'If', 'you', 'want', 'to', 'eat', 'healthy', 'it', 'is', 'highly', 'recommended', 'to', 'use', 'butter', 'instead', 'of', 'cooking', 'oil']",20,[20],"[[21], []]","[[-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -2.81257145e-02
   2.00000000e+01  1.00000000e+00]
 [ 9.45300013e-02  1.04320003e-02  7.33319998e-01 ... -4.81603369e-02
   1.90000000e+01  1.00000000e+00]
 [ 9.12830010e-02 -1.32980004e-01  4.55739982e-02 ... -3.48500162e-02
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'you', 'want', 'to', 'eat', 'healthy', 'it', 'is', 'highly', 'recommended', 'to', 'use', 'butter', 'instead', 'of', 'cooking', 'oil', 'Cut', 'several', 'thin', 'slices', 'of', 'butter', 'and', 'let', 'them', 'melt', 'in', 'the', 'pan']",17,"[17, 26]","[[22], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.11262621 17.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.09386257 16.
   1.        ]
 [-0.17124     0.56446999  0.34667    ... -0.06912973 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'want', 'to', 'eat', 'healthy', 'it', 'is', 'highly', 'recommended', 'to', 'use', 'butter', 'instead', 'of', 'cooking', 'oil', 'Cut', 'several', 'thin', 'slices', 'of', 'butter', 'and', 'let', 'them', 'melt', 'in', 'the', 'pan']",26,"[17, 26]","[[22], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.11262621 26.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.09386257 25.
   1.        ]
 [-0.17124     0.56446999  0.34667    ... -0.06912973 24.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Cut', 'several', 'thin', 'slices', 'of', 'butter', 'and', 'let', 'them', 'melt', 'in', 'the', 'pan', 'After', 'that', 'simply', 'put', 'the', 'slices', 'of', 'bread', 'in', 'the', 'pan', 'and', 'make', 'sure', 'they', 'cook', 'evenly', 'on', 'both', 'sides']",16,"[16, 28]","[[20], []]","[[-4.91840005e-01  2.04569995e-01 -5.13230003e-02 ...  4.04103696e-01
   1.60000000e+01  1.00000000e+00]
 [-3.52999985e-01  1.08690001e-02 -7.25510001e-01 ...  4.67483997e-01
   1.50000000e+01  1.00000000e+00]
 [-1.12460005e+00  5.13249993e-01 -1.69310004e-01 ...  1.90466791e-01
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Cut', 'several', 'thin', 'slices', 'of', 'butter', 'and', 'let', 'them', 'melt', 'in', 'the', 'pan', 'After', 'that', 'simply', 'put', 'the', 'slices', 'of', 'bread', 'in', 'the', 'pan', 'and', 'make', 'sure', 'they', 'cook', 'evenly', 'on', 'both', 'sides']",28,"[16, 28]","[[20], []]","[[-4.91840005e-01  2.04569995e-01 -5.13230003e-02 ...  4.04103696e-01
   2.80000000e+01  1.00000000e+00]
 [-3.52999985e-01  1.08690001e-02 -7.25510001e-01 ...  4.67483997e-01
   2.70000000e+01  1.00000000e+00]
 [-1.12460005e+00  5.13249993e-01 -1.69310004e-01 ...  1.90466791e-01
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['After', 'that', 'simply', 'put', 'the', 'slices', 'of', 'bread', 'in', 'the', 'pan', 'and', 'make', 'sure', 'they', 'cook', 'evenly', 'on', 'both', 'sides', 'When', 'the', 'colour', 'of', 'the', 'bread', 'turns', 'gold', 'or', 'light', 'brown', 'then', 'it', 'is', 'time', 'to', 'remove', 'them', 'and', 'let', 'them', 'cool', 'for', 'a', 'minute', 'The', 'last', 'step', 'is', 'to', 'add', 'the', 'creamy', 'maple', 'syrup', 'on', 'top', 'of', 'the', 'french', 'toast']",36,"[36, 41, 50]","[[25], []]","[[ 0.37711    -0.34470999  0.13405    ... -0.18653931 36.
   1.        ]
 [-0.093337    0.19043     0.68457001 ... -0.47150037 35.
   1.        ]
 [-0.11055     0.14475     0.32269001 ...  0.09078713 34.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['After', 'that', 'simply', 'put', 'the', 'slices', 'of', 'bread', 'in', 'the', 'pan', 'and', 'make', 'sure', 'they', 'cook', 'evenly', 'on', 'both', 'sides', 'When', 'the', 'colour', 'of', 'the', 'bread', 'turns', 'gold', 'or', 'light', 'brown', 'then', 'it', 'is', 'time', 'to', 'remove', 'them', 'and', 'let', 'them', 'cool', 'for', 'a', 'minute', 'The', 'last', 'step', 'is', 'to', 'add', 'the', 'creamy', 'maple', 'syrup', 'on', 'top', 'of', 'the', 'french', 'toast']",41,"[36, 41, 50]","[[25], []]","[[ 0.37711    -0.34470999  0.13405    ... -0.18653931 41.
   1.        ]
 [-0.093337    0.19043     0.68457001 ... -0.47150037 40.
   1.        ]
 [-0.11055     0.14475     0.32269001 ...  0.09078713 39.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['After', 'that', 'simply', 'put', 'the', 'slices', 'of', 'bread', 'in', 'the', 'pan', 'and', 'make', 'sure', 'they', 'cook', 'evenly', 'on', 'both', 'sides', 'When', 'the', 'colour', 'of', 'the', 'bread', 'turns', 'gold', 'or', 'light', 'brown', 'then', 'it', 'is', 'time', 'to', 'remove', 'them', 'and', 'let', 'them', 'cool', 'for', 'a', 'minute', 'The', 'last', 'step', 'is', 'to', 'add', 'the', 'creamy', 'maple', 'syrup', 'on', 'top', 'of', 'the', 'french', 'toast']",50,"[36, 41, 50]","[[53, 54], []]","[[ 0.37711    -0.34470999  0.13405    ... -0.18653931 50.
   1.        ]
 [-0.093337    0.19043     0.68457001 ... -0.47150037 49.
   1.        ]
 [-0.11055     0.14475     0.32269001 ...  0.09078713 48.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['When', 'the', 'colour', 'of', 'the', 'bread', 'turns', 'gold', 'or', 'light', 'brown', 'then', 'it', 'is', 'time', 'to', 'remove', 'them', 'and', 'let', 'them', 'cool', 'for', 'a', 'minute', 'The', 'last', 'step', 'is', 'to', 'add', 'the', 'creamy', 'maple', 'syrup', 'on', 'top', 'of', 'the', 'french', 'toast', 'There', 'are', 'no', 'recommended', 'quanitities', 'simply', 'add', 'as', 'much', 'syrup', 'as', 'you', 'need']",47,[47],"[[50], []]","[[ 7.32420012e-02  1.11340001e-01  6.22810006e-01 ... -4.17892188e-02
   4.70000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  2.47864693e-01
   4.60000000e+01  1.00000000e+00]
 [-8.76619995e-01  2.16890007e-01 -3.21720004e-01 ...  2.79862463e-01
   4.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['There', 'are', 'no', 'recommended', 'quanitities', 'simply', 'add', 'as', 'much', 'syrup', 'as', 'you', 'need', 'In', 'addition', 'to', 'the', 'creamy', 'maple', 'syrup', 'some', 'people', 'also', 'prefer', 'to', 'add', 'a', 'bit', 'of', 'powdered', 'sugar', 'and', 'even', 'some', 'slices', 'of', 'fruit', '(this', 'is', 'optional', 'though)']",25,[25],"[[30, 36], []]","[[-8.42150003e-02  6.95969999e-01  2.83829987e-01 ...  1.96941234e-02
   2.50000000e+01  1.00000000e+00]
 [-5.15330017e-01  8.31860006e-01  2.24570006e-01 ...  7.24716187e-01
   2.40000000e+01  1.00000000e+00]
 [-1.37670003e-02  3.32470000e-01  5.98950028e-01 ...  1.64186925e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'addition', 'to', 'the', 'creamy', 'maple', 'syrup', 'some', 'people', 'also', 'prefer', 'to', 'add', 'a', 'bit', 'of', 'powdered', 'sugar', 'and', 'even', 'some', 'slices', 'of', 'fruit', '(this', 'is', 'optional', 'though)', 'Regarding', 'the', 'syrup', 'Vermont', 'Maple', 'Syrup', 'is', 'commonly', 'used', 'due', 'to', 'its', 'consistency', 'and', 'great', 'taste']",36,[36],"[[31, 32], []]","[[ 0.085703   -0.22201     0.16569    ... -0.15465665 36.
   1.        ]
 [-0.18846001  0.38997999 -0.39631    ... -0.5851469  35.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.34962863 34.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Regarding', 'the', 'syrup', 'Vermont', 'Maple', 'Syrup', 'is', 'commonly', 'used', 'due', 'to', 'its', 'consistency', 'and', 'great', 'taste', 'French', 'toast', 'is', 'one', 'of', 'the', 'easiest', 'meals', 'to', 'prepare', 'and', 'it', 'can', 'be', 'a', 'delicious', 'and', 'nutritions', 'breakfast', 'for', 'the', 'entire', 'family']",25,[25],"[[16, 17], []]","[[ 0.51051003 -0.60650998  0.58559    ... -0.17200895 25.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.22390588 24.
   1.        ]
 [-0.29773     0.20221999  0.16897    ... -0.24320345 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['How', 'to', 'make', 'fritos', 'chili', 'pie']",2,[2],"[[3, 4, 5], []]","[[-0.23769     0.59391999  0.58696997 ...  0.23575802  2.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.1778425   1.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.32303178  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['How', 'to', 'make', 'fritos', 'chili', 'pie', 'In', 'regular', 'soup', 'bowls', 'fill', 'about', 'one-half', 'to', 'three-quarters', 'of', 'each', 'bowl', 'with', 'Fritos']",10,[10],"[[19], []]","[[-0.23769     0.59391999  0.58696997 ...  0.20902476 10.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.13418089  9.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.39139336  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'regular', 'soup', 'bowls', 'fill', 'about', 'one-half', 'to', 'three-quarters', 'of', 'each', 'bowl', 'with', 'Fritos', 'Grate', 'the', 'cheddar', 'cheese', 'and', 'dice', 'the', 'small', 'onion', 'and', 'put', 'to', 'the', 'side']",14,"[14, 19, 24]","[[16, 17], []]","[[ 0.085703   -0.22201     0.16569    ... -0.17275424 14.
   1.        ]
 [-0.70801002 -0.080743   -0.27351999 ...  0.09712466 13.
   1.        ]
 [-0.34731001  1.35880005  0.026345   ...  0.58414161 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'regular', 'soup', 'bowls', 'fill', 'about', 'one-half', 'to', 'three-quarters', 'of', 'each', 'bowl', 'with', 'Fritos', 'Grate', 'the', 'cheddar', 'cheese', 'and', 'dice', 'the', 'small', 'onion', 'and', 'put', 'to', 'the', 'side']",19,"[14, 19, 24]","[[22], []]","[[ 0.085703   -0.22201     0.16569    ... -0.17275424 19.
   1.        ]
 [-0.70801002 -0.080743   -0.27351999 ...  0.09712466 18.
   1.        ]
 [-0.34731001  1.35880005  0.026345   ...  0.58414161 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'regular', 'soup', 'bowls', 'fill', 'about', 'one-half', 'to', 'three-quarters', 'of', 'each', 'bowl', 'with', 'Fritos', 'Grate', 'the', 'cheddar', 'cheese', 'and', 'dice', 'the', 'small', 'onion', 'and', 'put', 'to', 'the', 'side']",24,"[14, 19, 24]","[[22], []]","[[ 0.085703   -0.22201     0.16569    ... -0.17275424 24.
   1.        ]
 [-0.70801002 -0.080743   -0.27351999 ...  0.09712466 23.
   1.        ]
 [-0.34731001  1.35880005  0.026345   ...  0.58414161 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Grate', 'the', 'cheddar', 'cheese', 'and', 'dice', 'the', 'small', 'onion', 'and', 'put', 'to', 'the', 'side', 'Heat', 'the', 'chili', 'in', 'a', 'pot']",14,[14],"[[16], []]","[[-0.77297997  0.48543    -0.69989997 ...  0.30487809 14.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.23211254 13.
   1.        ]
 [-0.17245001  0.33338001  0.15689    ...  0.0869849  12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Heat', 'the', 'chili', 'in', 'a', 'pot', 'Pour', 'one', 'or', 'two', 'ladle', 'fulls', 'of', 'chili', 'over', 'the', 'Fritos', 'in', 'each', 'bowl']",6,[6],"[[13], []]","[[-0.81944001  0.25229001  0.40702    ... -0.04040565  6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.26349097  5.
   1.        ]
 [-0.61886001  0.60488999  0.053723   ...  0.1107292   4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Pour', 'one', 'or', 'two', 'ladle', 'fulls', 'of', 'chili', 'over', 'the', 'Fritos', 'in', 'each', 'bowl', 'Immediately', 'add', 'a', 'small', 'handful', 'of', 'cheese', 'on', 'top', 'while', 'the', 'chili', 'is', 'good', 'and', 'piping', 'hot', 'so', 'the', 'cheese', 'starts', 'to', 'melt']",15,[15],"[[20], []]","[[-0.81484002  0.54295999 -0.89984    ...  0.14138208 15.
   1.        ]
 [-0.22556999  0.49417999  0.48609999 ...  0.49605787 14.
   1.        ]
 [ 0.31039     0.64859003  0.28481001 ...  0.03397091 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Immediately', 'add', 'a', 'small', 'handful', 'of', 'cheese', 'on', 'top', 'while', 'the', 'chili', 'is', 'good', 'and', 'piping', 'hot', 'so', 'the', 'cheese', 'starts', 'to', 'melt', 'Stir', 'just', 'before', 'eating']",23,"[23, 26]","[[11, 19], []]","[[-8.25389996e-02 -5.81099987e-01 -2.44670004e-01 ...  8.88606757e-02
   2.30000000e+01  1.00000000e+00]
 [-1.23930001e+00  8.33689988e-01  8.35309997e-02 ... -1.72727332e-02
   2.20000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  4.51009423e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Immediately', 'add', 'a', 'small', 'handful', 'of', 'cheese', 'on', 'top', 'while', 'the', 'chili', 'is', 'good', 'and', 'piping', 'hot', 'so', 'the', 'cheese', 'starts', 'to', 'melt', 'Stir', 'just', 'before', 'eating']",26,"[23, 26]","[[11, 19], []]","[[-8.25389996e-02 -5.81099987e-01 -2.44670004e-01 ...  8.88606757e-02
   2.60000000e+01  1.00000000e+00]
 [-1.23930001e+00  8.33689988e-01  8.35309997e-02 ... -1.72727332e-02
   2.50000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  4.51009423e-01
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Stir', 'just', 'before', 'eating', 'Add', 'optional', 'ingredients', 'last']",4,[4],"[[6], []]","[[-1.3319      0.50057    -0.70503998 ...  0.35192484  4.
   1.        ]
 [ 0.075026    0.39324999  0.90314001 ... -0.10163207  3.
   1.        ]
 [ 0.36280999 -0.18559     0.46118999 ... -0.38106677  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'optional', 'ingredients', 'last', 'SPECIAL', 'NOTES', 'Originally', 'Frito', 'pies', 'were', 'a', 'southern', 'invention', 'and', 'they', 'were', 'made', 'by', 'opening', 'a', 'small', 'bag', 'of', 'Fritos', 'and', 'putting', 'the', 'chili', 'and', 'cheese', 'directly', 'into', 'the', 'bag']",18,"[18, 25]","[[23], []]","[[-1.23930001  0.83368999  0.083531   ...  0.0796998  18.
   1.        ]
 [-1.56169999  0.90938997  0.46516001 ... -0.17291464 17.
   1.        ]
 [-0.91018999  0.76695001  0.38462001 ...  0.02258921 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Add', 'optional', 'ingredients', 'last', 'SPECIAL', 'NOTES', 'Originally', 'Frito', 'pies', 'were', 'a', 'southern', 'invention', 'and', 'they', 'were', 'made', 'by', 'opening', 'a', 'small', 'bag', 'of', 'Fritos', 'and', 'putting', 'the', 'chili', 'and', 'cheese', 'directly', 'into', 'the', 'bag']",25,"[18, 25]","[[27, 29], []]","[[-1.23930001e+00  8.33689988e-01  8.35309997e-02 ...  7.96997994e-02
   2.50000000e+01  1.00000000e+00]
 [-1.56169999e+00  9.09389973e-01  4.65160012e-01 ... -1.72914639e-01
   2.40000000e+01  1.00000000e+00]
 [-9.10189986e-01  7.66950011e-01  3.84620011e-01 ...  2.25892067e-02
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
