tokens,act_ind,act_inds,obj_inds,state_with_label
"['Get', 'another', 'large', 'bowl', 'and', 'grease', 'it', 'with', 'butter', 'Transfer', 'the', 'dough', 'into', 'this', 'bowl', 'then', 'turn', 'the', 'dough', 'over', 'such', 'that', 'its', 'top', 'is', 'also', 'greased', 'with', 'butter']",9,"[9, 16]","[[11], []]","[[-1.71100006e-01  1.10399999e-01 -1.14000002e-02 ... -2.09999993e-03
   9.00000000e+00  1.00000000e+00]
 [ 3.55999991e-02 -3.75000015e-02  9.29000005e-02 ... -7.64999986e-02
   8.00000000e+00  1.00000000e+00]
 [ 3.03000007e-02 -1.00900002e-01  1.31000001e-02 ... -4.98999991e-02
   7.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Get', 'another', 'large', 'bowl', 'and', 'grease', 'it', 'with', 'butter', 'Transfer', 'the', 'dough', 'into', 'this', 'bowl', 'then', 'turn', 'the', 'dough', 'over', 'such', 'that', 'its', 'top', 'is', 'also', 'greased', 'with', 'butter']",16,"[9, 16]","[[18], []]","[[-1.71100006e-01  1.10399999e-01 -1.14000002e-02 ... -2.09999993e-03
   1.60000000e+01  1.00000000e+00]
 [ 3.55999991e-02 -3.75000015e-02  9.29000005e-02 ... -7.64999986e-02
   1.50000000e+01  1.00000000e+00]
 [ 3.03000007e-02 -1.00900002e-01  1.31000001e-02 ... -4.98999991e-02
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Transfer', 'the', 'dough', 'into', 'this', 'bowl', 'then', 'turn', 'the', 'dough', 'over', 'such', 'that', 'its', 'top', 'is', 'also', 'greased', 'with', 'butter', 'Now', 'get', 'a', 'clean', 'kitchen', 'towel', 'to', 'cover', 'the', 'bowl', 'and', 'allow', 'the', 'dough', 'to', 'rise', 'at', 'room', 'temperature']",21,"[21, 27, 35]","[[24, 25], []]","[[-4.39999998e-03 -3.11999992e-02  1.44199997e-01 ...  2.41999999e-02
   2.10000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.00000000e+01  1.00000000e+00]
 [-9.49999969e-03  3.17000002e-02 -6.15999997e-02 ... -4.36899990e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Transfer', 'the', 'dough', 'into', 'this', 'bowl', 'then', 'turn', 'the', 'dough', 'over', 'such', 'that', 'its', 'top', 'is', 'also', 'greased', 'with', 'butter', 'Now', 'get', 'a', 'clean', 'kitchen', 'towel', 'to', 'cover', 'the', 'bowl', 'and', 'allow', 'the', 'dough', 'to', 'rise', 'at', 'room', 'temperature']",27,"[21, 27, 35]","[[29], []]","[[-4.39999998e-03 -3.11999992e-02  1.44199997e-01 ...  2.41999999e-02
   2.70000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.60000000e+01  1.00000000e+00]
 [-9.49999969e-03  3.17000002e-02 -6.15999997e-02 ... -4.36899990e-01
   2.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Transfer', 'the', 'dough', 'into', 'this', 'bowl', 'then', 'turn', 'the', 'dough', 'over', 'such', 'that', 'its', 'top', 'is', 'also', 'greased', 'with', 'butter', 'Now', 'get', 'a', 'clean', 'kitchen', 'towel', 'to', 'cover', 'the', 'bowl', 'and', 'allow', 'the', 'dough', 'to', 'rise', 'at', 'room', 'temperature']",35,"[21, 27, 35]","[[33], []]","[[-4.39999998e-03 -3.11999992e-02  1.44199997e-01 ...  2.41999999e-02
   3.50000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   3.40000000e+01  1.00000000e+00]
 [-9.49999969e-03  3.17000002e-02 -6.15999997e-02 ... -4.36899990e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Now', 'get', 'a', 'clean', 'kitchen', 'towel', 'to', 'cover', 'the', 'bowl', 'and', 'allow', 'the', 'dough', 'to', 'rise', 'at', 'room', 'temperature', 'Wait', 'until', 'the', 'dough', 'has', 'risen', 'to', 'about', 'twice', 'its', 'original', 'size']",19,[19],"[[-1], []]","[[ 2.06000004e-02  1.30000000e-03  5.13000004e-02 ...  1.74000002e-02
   1.90000000e+01  1.00000000e+00]
 [-1.22000001e-01  6.26000017e-02  4.47999984e-02 ...  4.98999991e-02
   1.80000000e+01  1.00000000e+00]
 [ 4.69999993e-03  2.22999994e-02 -8.70000012e-03 ... -3.18000019e-02
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'may', 'take', 'approximately', 'one', 'hour', 'When', 'the', 'bread', 'dough', 'has', 'already', 'doubled', 'in', 'size', 'punch', 'down', 'the', 'dough', 'to', 'release', 'trapped', 'air']",15,"[15, 20]","[[18], []]","[[ 1.31699994e-01 -2.63999999e-02  8.22999999e-02 ...  3.97000015e-02
   1.50000000e+01  1.00000000e+00]
 [-8.00999999e-02  8.25000033e-02 -1.29500002e-01 ... -6.96000010e-02
   1.40000000e+01  1.00000000e+00]
 [-1.90000003e-03  3.02000009e-02 -6.30000001e-03 ... -1.26699999e-01
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'may', 'take', 'approximately', 'one', 'hour', 'When', 'the', 'bread', 'dough', 'has', 'already', 'doubled', 'in', 'size', 'punch', 'down', 'the', 'dough', 'to', 'release', 'trapped', 'air']",20,"[15, 20]","[[22], []]","[[ 1.31699994e-01 -2.63999999e-02  8.22999999e-02 ...  3.97000015e-02
   2.00000000e+01  1.00000000e+00]
 [-8.00999999e-02  8.25000033e-02 -1.29500002e-01 ... -6.96000010e-02
   1.90000000e+01  1.00000000e+00]
 [-1.90000003e-03  3.02000009e-02 -6.30000001e-03 ... -1.26699999e-01
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['When', 'the', 'bread', 'dough', 'has', 'already', 'doubled', 'in', 'size', 'punch', 'down', 'the', 'dough', 'to', 'release', 'trapped', 'air', 'Remove', 'from', 'the', 'bowl', 'and', 'set', 'it', 'onto', 'a', 'floured', 'board']",17,"[17, 22]","[[12], []]","[[ 9.88999978e-02  5.40000014e-03  1.21399999e-01 ...  6.12999983e-02
   1.70000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.60000000e+01  1.00000000e+00]
 [ 4.00000019e-03  4.69000004e-02 -1.43700004e-01 ... -5.60999997e-02
   1.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['When', 'the', 'bread', 'dough', 'has', 'already', 'doubled', 'in', 'size', 'punch', 'down', 'the', 'dough', 'to', 'release', 'trapped', 'air', 'Remove', 'from', 'the', 'bowl', 'and', 'set', 'it', 'onto', 'a', 'floured', 'board']",22,"[17, 22]","[[12], []]","[[ 9.88999978e-02  5.40000014e-03  1.21399999e-01 ...  6.12999983e-02
   2.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.10000000e+01  1.00000000e+00]
 [ 4.00000019e-03  4.69000004e-02 -1.43700004e-01 ... -5.60999997e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Remove', 'from', 'the', 'bowl', 'and', 'set', 'it', 'onto', 'a', 'floured', 'board', 'Then', 'knead', 'for', 'about', 'five', 'minutes', 'to', 'remove', 'the', 'bubbles']",12,"[12, 18]","[[-1], []]","[[-2.88999993e-02  8.03000033e-02  1.00299999e-01 ...  1.41000003e-01
   1.20000000e+01  1.00000000e+00]
 [ 2.64999997e-02  3.51999998e-02 -6.47000000e-02 ...  1.15999999e-02
   1.10000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Remove', 'from', 'the', 'bowl', 'and', 'set', 'it', 'onto', 'a', 'floured', 'board', 'Then', 'knead', 'for', 'about', 'five', 'minutes', 'to', 'remove', 'the', 'bubbles']",18,"[12, 18]","[[20], []]","[[-2.88999993e-02  8.03000033e-02  1.00299999e-01 ...  1.41000003e-01
   1.80000000e+01  1.00000000e+00]
 [ 2.64999997e-02  3.51999998e-02 -6.47000000e-02 ...  1.15999999e-02
   1.70000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Then', 'knead', 'for', 'about', 'five', 'minutes', 'to', 'remove', 'the', 'bubbles', 'Divide', 'the', 'dough', 'in', 'two']",10,[10],"[[12], []]","[[ 0.0328      0.0321      0.0551     ...  0.1019     10.
   1.        ]
 [-0.1145      0.20370001  0.1174     ... -0.36269999  9.
   1.        ]
 [-0.0195      0.0391     -0.0573     ... -0.0183      8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Divide', 'the', 'dough', 'in', 'two', 'Roll', 'each', 'half', 'into', 'a', 'rectangle', 'then', 'roll', 'it', 'each', 'rectangle', 'up', 'like', 'a', 'jellyroll']",5,"[5, 12]","[[2], []]","[[-0.1163      0.30610001  0.33520001 ... -0.0384      5.
   1.        ]
 [ 0.0897      0.016      -0.0571     ... -0.0259      4.
   1.        ]
 [-0.0095      0.0317     -0.0616     ... -0.43689999  3.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Divide', 'the', 'dough', 'in', 'two', 'Roll', 'each', 'half', 'into', 'a', 'rectangle', 'then', 'roll', 'it', 'each', 'rectangle', 'up', 'like', 'a', 'jellyroll']",12,"[5, 12]","[[2], []]","[[-1.16300002e-01  3.06100011e-01  3.35200012e-01 ... -3.84000018e-02
   1.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.10000000e+01  1.00000000e+00]
 [-9.49999969e-03  3.17000002e-02 -6.15999997e-02 ... -4.36899990e-01
   1.00000000e+01  2.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Roll', 'each', 'half', 'into', 'a', 'rectangle', 'then', 'roll', 'it', 'each', 'rectangle', 'up', 'like', 'a', 'jellyroll', 'Pinch', 'the', 'seam', 'closed', 'and', 'tuck', 'the', 'edges', 'under', 'the', 'loaf']",15,"[15, 20]","[[17], []]","[[-2.25899994e-01  4.08999994e-02 -2.62000002e-02 ... -2.30100006e-01
   1.50000000e+01  1.00000000e+00]
 [ 1.13000004e-02 -2.53999997e-02  4.19000015e-02 ...  3.35000008e-02
   1.40000000e+01  1.00000000e+00]
 [-3.80000006e-03  1.48000000e-02  1.27900004e-01 ... -7.89999962e-03
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Roll', 'each', 'half', 'into', 'a', 'rectangle', 'then', 'roll', 'it', 'each', 'rectangle', 'up', 'like', 'a', 'jellyroll', 'Pinch', 'the', 'seam', 'closed', 'and', 'tuck', 'the', 'edges', 'under', 'the', 'loaf']",20,"[15, 20]","[[22], []]","[[-2.25899994e-01  4.08999994e-02 -2.62000002e-02 ... -2.30100006e-01
   2.00000000e+01  1.00000000e+00]
 [ 1.13000004e-02 -2.53999997e-02  4.19000015e-02 ...  3.35000008e-02
   1.90000000e+01  1.00000000e+00]
 [-3.80000006e-03  1.48000000e-02  1.27900004e-01 ... -7.89999962e-03
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Pinch', 'the', 'seam', 'closed', 'and', 'tuck', 'the', 'edges', 'under', 'the', 'loaf', 'Preheat', 'your', 'oven', 'to', '375F']",11,[11],"[[13], []]","[[-0.164       0.0136     -0.31990001 ... -0.0255     11.
   1.        ]
 [ 0.0897      0.016      -0.0571     ... -0.0259     10.
   1.        ]
 [-0.1424     -0.0132      0.079      ...  0.04        9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Preheat', 'your', 'oven', 'to', '375F', 'Get', 'two', 'loaf', 'pans', 'and', 'grease', 'them', 'with', 'butter']",5,"[5, 10]","[[8], []]","[[-0.0551  0.117   0.0867 ...  0.1137  5.      1.    ]
 [-0.1001 -0.0906 -0.0496 ... -0.0324  4.      1.    ]
 [ 0.0155  0.1208 -0.0756 ... -0.0898  3.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Preheat', 'your', 'oven', 'to', '375F', 'Get', 'two', 'loaf', 'pans', 'and', 'grease', 'them', 'with', 'butter']",10,"[5, 10]","[[8], []]","[[-0.0551  0.117   0.0867 ...  0.1137 10.      1.    ]
 [-0.1001 -0.0906 -0.0496 ... -0.0324  9.      1.    ]
 [ 0.0155  0.1208 -0.0756 ... -0.0898  8.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Get', 'two', 'loaf', 'pans', 'and', 'grease', 'them', 'with', 'butter', 'Some', 'people', 'also', 'like', 'to', 'spread', 'a', 'thin', 'layer', 'of', 'yellow', 'cornmeal', 'on', 'the', 'pans']",14,[14],"[[20], []]","[[-1.71100006e-01  1.10399999e-01 -1.14000002e-02 ... -2.09999993e-03
   1.40000000e+01  1.00000000e+00]
 [ 1.33999996e-02  1.71000008e-02 -3.44000012e-02 ...  4.58000004e-02
   1.30000000e+01  1.00000000e+00]
 [ 6.98999986e-02  2.45999992e-02  7.23000020e-02 ... -7.32000023e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'may', 'certainly', 'try', 'this', 'if', 'you', 'wish', 'Put', 'the', 'loaves', 'into', 'the', 'pans', 'and', 'cover', 'again', 'with', 'a', 'kitchen', 'towel']",8,"[8, 15]","[[10], []]","[[ 1.97000001e-02  8.20000023e-02 -2.88999993e-02 ... -3.70999984e-02
   8.00000000e+00  1.00000000e+00]
 [-8.00999999e-02  8.25000033e-02 -1.29500002e-01 ... -6.96000010e-02
   7.00000000e+00  1.00000000e+00]
 [-7.19000027e-02 -1.00599997e-01 -1.99999995e-04 ... -1.12000003e-01
   6.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'may', 'certainly', 'try', 'this', 'if', 'you', 'wish', 'Put', 'the', 'loaves', 'into', 'the', 'pans', 'and', 'cover', 'again', 'with', 'a', 'kitchen', 'towel']",15,"[8, 15]","[[13], []]","[[ 1.97000001e-02  8.20000023e-02 -2.88999993e-02 ... -3.70999984e-02
   1.50000000e+01  1.00000000e+00]
 [-8.00999999e-02  8.25000033e-02 -1.29500002e-01 ... -6.96000010e-02
   1.40000000e+01  1.00000000e+00]
 [-7.19000027e-02 -1.00599997e-01 -1.99999995e-04 ... -1.12000003e-01
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Put', 'the', 'loaves', 'into', 'the', 'pans', 'and', 'cover', 'again', 'with', 'a', 'kitchen', 'towel', 'Now', 'wait', 'for', 'approximately', 'thirty', 'minutes', 'to', 'let', 'the', 'dough', 'rise', 'until', 'it', 'doubles', 'in', 'size']",14,"[14, 23]","[[-1], []]","[[-5.20000001e-03 -1.01800002e-01  9.87000018e-02 ...  1.27200007e-01
   1.40000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.30000000e+01  1.00000000e+00]
 [ 8.50000046e-03  7.54999965e-02 -1.15500003e-01 ...  1.29000004e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Put', 'the', 'loaves', 'into', 'the', 'pans', 'and', 'cover', 'again', 'with', 'a', 'kitchen', 'towel', 'Now', 'wait', 'for', 'approximately', 'thirty', 'minutes', 'to', 'let', 'the', 'dough', 'rise', 'until', 'it', 'doubles', 'in', 'size']",23,"[14, 23]","[[22], []]","[[-5.20000001e-03 -1.01800002e-01  9.87000018e-02 ...  1.27200007e-01
   2.30000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.20000000e+01  1.00000000e+00]
 [ 8.50000046e-03  7.54999965e-02 -1.15500003e-01 ...  1.29000004e-02
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Now', 'wait', 'for', 'approximately', 'thirty', 'minutes', 'to', 'let', 'the', 'dough', 'rise', 'until', 'it', 'doubles', 'in', 'size', 'Put', 'the', 'bread', 'into', 'the', 'oven', 'and', 'bake', 'until', ""it's"", 'golden', 'brown']",16,"[16, 23]","[[18], []]","[[ 2.06000004e-02  1.30000000e-03  5.13000004e-02 ...  1.74000002e-02
   1.60000000e+01  1.00000000e+00]
 [-2.03700006e-01  5.82999997e-02  6.30000001e-03 ...  4.03999984e-02
   1.50000000e+01  1.00000000e+00]
 [-1.95000004e-02  3.90999988e-02 -5.73000014e-02 ... -1.83000006e-02
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Now', 'wait', 'for', 'approximately', 'thirty', 'minutes', 'to', 'let', 'the', 'dough', 'rise', 'until', 'it', 'doubles', 'in', 'size', 'Put', 'the', 'bread', 'into', 'the', 'oven', 'and', 'bake', 'until', ""it's"", 'golden', 'brown']",23,"[16, 23]","[[18], []]","[[ 2.06000004e-02  1.30000000e-03  5.13000004e-02 ...  1.74000002e-02
   2.30000000e+01  1.00000000e+00]
 [-2.03700006e-01  5.82999997e-02  6.30000001e-03 ...  4.03999984e-02
   2.20000000e+01  1.00000000e+00]
 [-1.95000004e-02  3.90999988e-02 -5.73000014e-02 ... -1.83000006e-02
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'often', 'takes', 'around', '45', 'minutes', 'When', ""you're"", 'done', 'baking', 'transfer', 'the', 'loaves', 'onto', 'a', 'cooling', 'rack']",10,[10],"[[12], []]","[[ 1.31699994e-01 -2.63999999e-02  8.22999999e-02 ...  3.97000015e-02
   1.00000000e+01  1.00000000e+00]
 [ 6.71999976e-02  4.23999988e-02  3.29999998e-03 ... -8.33000019e-02
   9.00000000e+00  1.00000000e+00]
 [ 6.27999976e-02  1.31699994e-01 -3.79000008e-02 ... -9.61999968e-02
   8.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
